ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:01000622	vaporisation	ENVO:03000043	material transformation process	vaporization		Vaporisation of an element or compound is process whereby that element or compound undergoes a phase transition from the liquid to vapor.
ENVO:01000623	boiling	ENVO:01000622	vaporisation			Boiling is a form of vaporisation which occurs when a liquid is heated to a temperature at which the vapor pressure of the liquid is equal to the pressure exerted on the liquid by the surrounding environmental pressure.
ENVO:01000624	hydrological condensation process	ENVO:01000724|ENVO:02500031	condensation process|hydrological process	condensation	envoAtmo|envoPolar	Hydrological condensation is a process in which atmospheric water vapour undergoes a phase transition from the gas phase to the liquid phase.
ENVO:01000629	climate change	ENVO:02500000	environmental system process		envoPolar	The long-term fluctuations in temperature, precipitation, wind, and all other aspects of the Earth's climate. External processes, such as solar-irradiance variations, variations of the Earth's orbital parameters (eccentricity, precession, and inclination), lithosphere motions, and volcanic activity, are factors in climatic variation. Internal variations of the climate system, e.g., changes in the abundance of greenhouse gases, also may produce fluctuations of sufficient magnitude and variability to explain observed climate change through the feedback processes interrelating the components of the climate system.
ENVO:01000630	acidification of an aquatic environment	ENVO:02500000	environmental system process			Acidification of an aquatic environment is a process whereby the pH of an aquatic environment, biome, or water body is lowered.
ENVO:01000631	ocean acidification	ENVO:01000630	acidification of an aquatic environment		envoPolar	Ocean acidification is a process during which the pH of a sea or ocean is lowered.
ENVO:01000633	ecosystem-wide aerobic respiration	ENVO:02500008|ENVO:02500031	ecosystem-wide respiration|hydrological process		envoPolar	A process which consists of all aerobic respiration processes instantiated in an ecosystem.
ENVO:01000634	volcanic eruption	ENVO:02500031|ENVO:03000010	hydrological process|material transport process		environmental_hazards	A volcanic eruption is a process during which lava, tephra (ash, lapilli, volcanic bombs and blocks), and assorted gases are expelled from a volcanic vent or fissure.
ENVO:01000655	explosive eruption	ENVO:01000634	volcanic eruption		environmental_hazards	An explosive eruption is a volcanic process in which pressurised magma is violently expelled and froths into volcanic ash. Explosive eruptions can eject a cloud of rocks, dust, gas, and pyroclastic material  which may then collapse, creating a pyroclastic flow of hot volcanic matter.
ENVO:01000656	effusive eruption	ENVO:01000634	volcanic eruption		environmental_hazards	An effusive eruption is a volcanic eruption during which lava flows onto the ground.
ENVO:01000657	igneous intrusion process	ENVO:01000738	rock-precursor intrusion process			A process whereby rising magma cools and solidifies without reaching the surface. Instead, the cooled and solidified igneous mass crystallises within the crust to form an igneous intrusion.
ENVO:01000677	earthquake	ENVO:03000010	material transport process	quake|temblor|tremor	environmental_hazards	An earthquake is a process during which energy is released in an astronomical body's crust, causing the displacement of crustal parts and the generation of seismic waves.
ENVO:01000678	tectonic earthquake	ENVO:01000677	earthquake		environmental_hazards	An earthquake caused by the sudden release of energy accumulated in an astronomical body's crust, as the elastic strain placed on constituent rock masses causes them to fracture.
ENVO:01000679	megathrust earthquake	ENVO:01000678	tectonic earthquake		environmental_hazards	A megathrust earthquake is a tectonic earthquake which occurs at subduction zones at destructive plate boundaries (convergent boundaries). These interplate earthquakes are the planet's most powerful, with moment magnitudes that can exceed 9.0.
ENVO:01000682	glacial abrasion	ENVO:03000006	glacial erosion process	abrasion|glacial scouring|scouring	envoPolar	A glacial abrasion process is an erosional process during which debris in the basal ice scrapes along the bed, polishing and gouging the underlying rocks, similar to sandpaper on wood.
ENVO:01000683	glacial plucking	ENVO:03000006	glacial erosion process	glacial quarrying|quarrying	envoPolar	Glacial plucking is an erosional process during which pieces of bedrock are cracked off due to the mechanical force of a moving glacier.
ENVO:01000684	glacial ice thrusting	ENVO:03000006	glacial erosion process	ice thrusting	envoPolar	Glacial ice thrusting is an erosional process during which a moving glacier which has frozen to its bed surges forward and moves large sheets of sediment frozen to the glacial mass.
ENVO:01000689	tsunami	ENVO:01000981	mass liquid flow	seismic sea wave|tidal wave	environmental_hazards	A tsunami is a process during which a series of waves is generated in a water body, typically an ocean or large lake, by the displacement of a large volume of water. Earthquakes, volcanic eruptions and other underwater explosions (including detonations of underwater nuclear devices), landslides, glacier calvings, meteorite impacts and other disturbances above or below water all have the potential to generate a tsunami.
ENVO:01000690	mass wasting	ENVO:03000010	material transport process	mass movement|slope movement	environmental_hazards|envoPolar	Mass wasting is the geomorphic process by which solid environmental material such as soil, sand, regolith, and/or rock move downslope typically as a mass, largely under the force of gravity, but frequently affected by water and water content as in submarine environments and mudslides.
ENVO:01000691	avalanche	ENVO:01000696	mass wasting flow	snowslide|snowslip	environmental_hazards|envoPolar	A mass wasting flow during which snow rapidly flows down a sloping surface.
ENVO:01000692	landslide process	ENVO:01000690	mass wasting	landslip	environmental_hazards	A landslide is a process whereby a large mass of earth and rocks moves down a hill or a mountainside.
ENVO:01000693	rockfall	ENVO:01000690	mass wasting		environmental_hazards	
ENVO:01000694	geological subsidence	ENVO:03000010	material transport process	subsidence	environmental_hazards	A material transport process during which a geological surface shifts downward relative to a datum such as sea-level.
ENVO:01000695	mudslide	ENVO:01000690	mass wasting		environmental_hazards	
ENVO:01000696	mass wasting flow	ENVO:01000690	mass wasting	flow	environmental_hazards|envoPolar	A mass wasting flow is a form of mass wasting during which the moving materials behave similarly to a flowing fluid. Water, air and ice are often involved in enabling fluidlike motion of the material.
ENVO:01000697	mudflow	ENVO:01000696	mass wasting flow	mud flow	environmental_hazards	A mudflow is a form of mass wasting which involves very rapid to extremely rapid surging flow of debris that has become partially or fully liquified by the addition of significant amounts of water to clay-rich source material.
ENVO:01000698	debris flow	ENVO:01000696	mass wasting flow		environmental_hazards	A mass wasting flow during which water-laden masses of soil and fragmented rock rush down the slopes of elevations, funnel into stream channels, entrain objects in their paths, and form thick, muddy deposits on valley floors.
ENVO:01000699	lahar	ENVO:01000697	mudflow		environmental_hazards	A lahar is a type of mudflow or debris flow composed of a slurry of pyroclastic material, rocky debris, and water. The material flows down from a volcano, typically along a river valley.
ENVO:01000700	sturzstrom	ENVO:01000692	landslide process			A sturzstrom is a landslide consisting which has a great amount of kinetic energy resulting in greater horizontal movement when compared to its initial vertical drop — as much as 20 or 30 times the vertical distance. By contrast a normal landslide will typically travel a horizontal distance that is less than twice the distance that the material has fallen.
ENVO:01000702	ash fall process	ENVO:01000875	precipitation process		environmental_hazards	An ash fall process is a process in which volcanic ash formed during an explosive volcanic eruption, phreatomagmatic eruption, or during material transport in pyroclastic density currents is pulled towards the planetary surface by gravity.
ENVO:01000703	hydrological precipitation process	ENVO:01000875	precipitation process	precipitation		Hydrological precipitation is a process during which any product of the condensation of atmospheric water vapour is pulled to the planetary surface by gravity.
ENVO:01000704	hydrological evaporation	ENVO:02500031|ENVO:02500034	evaporation|hydrological process			Hydrological evaporation is the evaporation of water, generally as part of a planetary water cycle.
ENVO:01000705	soil degradation	ENVO:02500005	land degradation			Soil degradation is a process which results in a change in soil health status resulting in a diminished capacity of the ecosystem in which the soil occurs to provide goods and services for its  beneficiaries.
ENVO:01000706	soil erosion	ENVO:02500028	planetary erosion		envoPolar	Soil erosion is a process in which exogenic processes remove soil from one location on the Earth's crust and transport it to another location where it is deposited.
ENVO:01000707	coastal flooding	ENVO:02500002	flooding		environmental_hazards	Coastal flooding is a process in which normally dry, low-lying land near a coast is flooded by sea water.
ENVO:01000708	riverine flooding	ENVO:02500002	flooding		environmental_hazards	Riverine flooding is a process in which the flow rate of river water exceeds the capacity of its channel, thus flooding neighbouring land. Bends and meanders in a river channel are particularly disposed to such flooding.
ENVO:01000709	flash flooding	ENVO:02500002	flooding		environmental_hazards	Flash flooding is a process in which low-lying land is inundated with water for a short period of time and are usually the result of precipitation or a breach in the container of a water body.
ENVO:01000715	meteotsunami	ENVO:01000689	tsunami	rissaga	environmental_hazards	A meteotsunami is a tsunami caused by atmospheric processes and differences in air pressure.
ENVO:01000716	storm surge process	ENVO:01000707	coastal flooding		environmental_hazards	A storm surge process is a coastal flooding process which is caused by low pressure weather systems such as tropical cyclones and strong extratropical cyclones, the severity of which is affected by the shallowness and orientation of the water body relative to storm path, and the timing of tides.
ENVO:01000717	areal flooding	ENVO:02500002	flooding		environmental_hazards	Areal flooding is a flooding process in which flat or low-lying areas become inundated with water due to water input exceeding infiltration, evaporation, or run off.
ENVO:01000718	urban flooding	ENVO:02500002	flooding		environmental_hazards	Urban flooding is a flooding process in which land or property in a built environment, particularly in more densely populated areas, is inundated due to the rate of water input exceeding that of water drainage provided by the environment's drainage systems.
ENVO:01000719	snowmelt	ENVO:01000720	hydrological melting process		envoPolar	Snowmelt is a hydrological melting process in which water is produced by the melting of snow and becomes part of the hydrological surface runoff.
ENVO:01000720	hydrological melting process	ENVO:01000723|ENVO:02500031	hydrological process|melting		envoPolar	A melting process during which water-based ice, snow, or other solid phase water transitions into a liquid phase.
ENVO:01000721	icemelt	ENVO:01000720	hydrological melting process	ice melt	envoPolar	Icemelt is a hydrological melthing process in which water is produced by the melting of ice and becomes part of the hydrological surface runoff.
ENVO:01000723	melting	ENVO:03000043	material transformation process	fusion|melting process	envoPolar	Melting is a material transformation process which results in the phase transition of a substance from a solid to a liquid.
ENVO:01000724	condensation process	ENVO:01001510	material congelation process			Condensation is a process during which a gas undergoes a phase transition into a liquid.
ENVO:01000725	chemical precipitation process	ENVO:01000875	precipitation process			Chemical precipitation is a process in which a portion of some solid substance segregates from a material in which that substance or its precursors were dissolved in and settles due to a force such as gravity or centrifugal force. Segregation may occur due to the solubility limits of the precipitating substance being exceeded or due to a chemical reaction that forms a solid product from aqueous reagents.
ENVO:01000726	desublimation process	ENVO:01001510	material congelation process	deposition		Desublimation is a process in which a portion of some gas undergoes a phase transition into a portion of some solid.
ENVO:01000727	sublimation process	ENVO:03000043	material transformation process			Sublimation is a process during which a portion of some solid undergoes a phase transition into a portion of some gas.
ENVO:01000728	tectonic uplift process	ENVO:01001093	tectonic movement			A tectonic uplift process is a geomorphologic process in which a geological surface shifts upward relative to a datum such as sea-level due to forces other than isostatic responses to unloading.
ENVO:01000729	atmospheric subsidence	ENVO:03000010	material transport process		envoAtmo	A material transport process during which a mass of air moves through an atmosphere towards a planetary surface.
ENVO:01000730	lava flow process	ENVO:01000981	mass liquid flow		environmental_hazards	A process in which a volume of lava emitted during an effusive eruption moves along a solid surface.
ENVO:01000738	rock-precursor intrusion process	ENVO:03000010	material transport process			A process whereby the precursors of rock, such as magma or sedimentary particles, fill a fracture in a mass of rock.
ENVO:01000741	recycling process	ENVO:02500000	environmental system process	Recycling-Prozess|proceso de reciclaje|processo di riciclo|資源回收	envoPlastics	A process during which materials deemed as waste are separated and converted into a form which can be used as input by the same processes which generated them.
ENVO:01000742	carbon-bearing gas emission process	ENVO:03000093	hydrocarbon gas emission process	carbon emission process	envoPolar	A carbon emission process is any environmental process which outputs a carbon-bearing gas.
ENVO:01000743	land consumption process	ENVO:01000952	anthropisation			A process in which natural ecosystems present over an expanse of land are removed and replaced with anthropogenic ecosystems.
ENVO:01000769	carbon dioxide emission process	ENVO:01000742	carbon-bearing gas emission process		envoPolar	A carbon emission process is any environmental process which releases carbon dioxide gas into the atmosphere.
ENVO:01000785	material extraction process	ENVO:02500000	environmental system process			A planned process during which a portion of environmental material is removed from a material entity.
ENVO:01000786	fire	ENVO:01000839	combustion process			A fire is a process whereby rapid and exothermic oxidation of a material through a combustion process releases heat, light, and other products.
ENVO:01000787	wildfire	ENVO:01000788	conflagration	wildland fire	environmental_hazards	A conflagration which is uncontrolled and combusts material in a vegetated area, be it rural or wild.
ENVO:01000788	conflagration	ENVO:01000786	fire	blaze|large fire		A fire which occurs in a large spatial area poses a risk to human life, animal life, health, and/or property.
ENVO:01000791	forest fire	ENVO:01001292	land fire		environmental_hazards	A wildfire which occurs in a forest, primarily consuming vegetation as fuel.
ENVO:01000792	mass gaseous flow	ENVO:01001747	mass fluid flow	wind	envoAtmo|envoPolar	A process whereby a large volume of gas moves due to a disequilibrium of physical forces.
ENVO:01000793	atmospheric wind	ENVO:01000792|ENVO:02500003	atmospheric process|mass gaseous flow	A mass gaseous flow which occurrs in a planet's atmosphere due to internal pressure disequilibria.|wind	envoAtmo|envoPolar	
ENVO:01000794	stellar wind	ENVO:01000796	mass plasma flow	Solar wind		A stream of plasma primarily composed of electrons, protons, and alpha particles ejected from the upper atmosphere of a star.
ENVO:01000795	planetary wind	ENVO:01000792	mass gaseous flow	A mass gaseous flow in which planetary atmospheric gases flow into outer space.|atmospheric escape	envoAtmo|envoPolar	
ENVO:01000796	mass plasma flow	ENVO:01001747	mass fluid flow			A process whereby a large volume of plasma moves due to a disequilibrium of physical forces.
ENVO:01000830	water-based rainfall	ENVO:01000703	hydrological precipitation process	rain|rain fall|rainfall	envoPolar	A hydrological precipitation process in which atmospheric water vapour condenses to form droplets of liquid water massive enough to fall to a planetary surface due to the planet's gravity.
ENVO:01000837	virga	ENVO:01000703	hydrological precipitation process	A process in which precipitation falls from a cloud but evaporates or sublimes before making contact with a planetary surface.		
ENVO:01000839	combustion process	ENVO:01000840|ENVO:01001654	aerosol formation process|thermolysis			Combustion or burning is a high-temperature exothermic redox chemical reaction between a fuel and an oxidant that produces oxidized, often gaseous products, in a mixture termed as smoke.
ENVO:01000840	thermolysis	ENVO:03000043	material transformation process	thermal decomposition		A chemical decomposition (the separation of a single chemical compound into its two or more elemental parts or to simpler compounds) caused by heat.
ENVO:01000841	pyrolysis	ENVO:01000840|ENVO:01001654	aerosol formation process|thermolysis			A thermolysis process in which organic material is decomposed in the absence of oxygen.
ENVO:01000852	coral bleaching process	ENVO:01001795	ecosystem process	coral bleaching		An environmental process in which coral expels the symbiotic algae living in its tissue as a result of stress, causing the coral to turn white.
ENVO:01000870	ground deformation process	ENVO:02500000	environmental system process			A process in which a solid planetary surface is deformed.
ENVO:01000874	hailfall	ENVO:01000703	hydrological precipitation process	hail fall	environmental_hazards|envoPolar	A hydrological process during which hail stones fall to the surface of an astronomical body.
ENVO:01000875	precipitation process	ENVO:03000010	material transport process			A precipitation process is a process in which a portion of some substance segregates from a material in which that substance or its precursors were dissolved or suspended in and settles due to a force such as gravity or centrifugal force.
ENVO:01000876	storm	ENVO:02500000	environmental system process		environmental_hazards	A storm is an environmental process in which an environmental system and the processes it participates in are strongly perturbed by external forcings. These forcings typically increase the rates of processes unfolding in the system, relative to their normal rates.
ENVO:01000877	atmospheric storm	ENVO:01000876|ENVO:02500003	atmospheric process|storm		environmental_hazards	An atmospheric storm is a process in which a portion of an astronomical body's atmosphere is strongly perturbed from its prevaling weather.
ENVO:01000878	thunderstorm	ENVO:01001294	convective storm	electrical storm|lightning storm	environmental_hazards	An atmospheric storm which occurs in cumulonimbus clouds and during which lightning and thunder occur.
ENVO:01000879	rainstorm	ENVO:01000877	atmospheric storm		environmental_hazards|envoAtmo	An atmospheric storm during which intense rainfall occurs.
ENVO:01000880	hailstorm	ENVO:01000882	icestorm		environmental_hazards|envoAtmo|envoCryo|envoPolar	An atmospheric storm during which intense hailfall occurs
ENVO:01000881	snowstorm	ENVO:01000877	atmospheric storm		environmental_hazards|envoAtmo|envoPolar	An atmospheric storm during which intense snowfall occurs.
ENVO:01000882	icestorm	ENVO:01000877	atmospheric storm	glaze event|glaze event|glaze storm|ice storm|silver storm|silver thaw|silver thaw	environmental_hazards|envoAtmo|envoCryo|envoPolar	An atmospheric storm during which freezing rain falls and accumulates as ice on exposed surfaces.
ENVO:01000895	snowfall	ENVO:01000703	hydrological precipitation process	snow fall	environmental_hazards|envoCryo|envoPolar	A hydrological process in which irregular aggregates of snow fall to the surface of an astronomical body.
ENVO:01000896	freezing rainfall	ENVO:01000830	water-based rainfall	freezing rain|freezing rain fall	environmental_hazards|envoCryo|envoPolar	Water-based rainfall which freezes either 1) on impact with a surface to form a coating of clear ice (glaze) or 2) after percolating through surface layers.
ENVO:01000897	electrostatic discharge process	ENVO:02500000	environmental system process			A process during which a sudden flow of electricity occurs, often accompanied by a visible release of photons, between two electrically charged objects due to contact, an electrical short, or dielectric breakdown.
ENVO:01000898	atmospheric lightning	ENVO:01000897|ENVO:02500003	atmospheric process|electrostatic discharge process	lightning	environmental_hazards	A sudden electrostatic discharge which occurs during an electrical storm as differentially charged atmospheric entities equalise their charge.
ENVO:01000899	intercloud lightning	ENVO:01000902	lightning flash	CC lightning|cloud-cloud lightning	environmental_hazards	A lightning process during which electrostatic discharge occurs between at least two clouds.
ENVO:01000900	intracloud lightning	ENVO:01000902	lightning flash	IC lightning	environmental_hazards	A lightning process during which electrostatic discharge occurs within a single cloud.
ENVO:01000901	lightning strike	ENVO:01000898	atmospheric lightning	CG lightning|cloud-ground lightning	environmental_hazards	A lightning process during which electrostatic discharge occurs between a cloud and an object on a planetary surface, or a planetary surface itself.
ENVO:01000902	lightning flash	ENVO:01000898	atmospheric lightning		environmental_hazards	A lightning process during which electrostatic discharge occurs within a single cloud or between multiple clouds.
ENVO:01000903	blizzard	ENVO:01000881	snowstorm	boulbie|buran|purga	environmental_hazards|envoAtmo|envoCryo|envoPolar	A blizzard is a severe snowstorm during which snowfall is transported by strong winds, sustained for several hours.
ENVO:01000904	ground blizzard	ENVO:01000877	atmospheric storm		environmental_hazards|envoAtmo	A ground blizzard is a storm during which snow which has settled on a planetary surface is resuspended in and transported through its atmosphere by strong winds, sustained for several hours.
ENVO:01000906	aquaculture process	ENVO:01001436	planned environmental usage process	aquatic farming		A process during which humans rear animals or plants in bodies of water for harvest and consumption.
ENVO:01000913	nucleation of cloud condensation	ENVO:02500003|ENVO:02500031	atmospheric process|hydrological process	cloud seeding process		A process during which a solid particle or liquid droplet catalyses the condensation of water vapour in an atmosphere.
ENVO:01000915	ice loss process	ENVO:03000016	material decumulation process	ice loss	envoPolar	A material decumulation process during which the mass of an existing ice mass decreases in size.
ENVO:01000916	rubbish landslide	ENVO:01000690	mass wasting	garbage landslide|refuse landslide|trash landslide	environmental_hazards	A mass wasting process during which refuse from human activities, usually accumulated at a dumping site, falls down a slope under the force of gravity.
ENVO:01000917	ice calving process	ENVO:01000690	mass wasting	calving	envoPolar	A process during which a part of an ice mass breaks away from the main mass.
ENVO:01000919	glacial ice ablation process	ENVO:03000017	glacial ice loss		envoPolar	An ice loss process which occurs in the low-altitude area of a glacier or ice sheet below the firn layer.
ENVO:01000920	water ice sublimation process	ENVO:01000727|ENVO:02500031	hydrological process|sublimation process		envoPolar	A sublimation process during which water ice transitions into a gaseous state.
ENVO:01000950	water ice formation process	ENVO:01001510|ENVO:02500031	hydrological process|material congelation process		envoPolar	A material transformation process during which water ice is formed.
ENVO:01000952	anthropisation	ENVO:01001434	anthropogenic ecosystem conversion process	anthropization		A process during which a natural environmental system is altered by human action.
ENVO:01000981	mass liquid flow	ENVO:01001747	mass fluid flow		envoPolar	A process whereby a volume of liquid moves due to a disequilibrium of physical forces.
ENVO:01000982	water flow process	ENVO:02500031|ENVO:03000010	hydrological process|material transport process		environmental_hazards	A material transport process during which a volume of liquid water is transported due to a disequilibria in physical forces.
ENVO:01000993	manufacturing process	ENVO:02500027	anthropogenic environmental process			A planned process during which raw or recycled materials are transformed into products for use or sale using labour and machines, tools, chemical and biological processing, or formulation.
ENVO:01000994	planetary manufacturing process	ENVO:01000993	manufacturing process			A manufacturing process which occurs on a planet.
ENVO:01000996	human-directed construction process	ENVO:02500027	anthropogenic environmental process			An process during which natural or manufactured materials and products are processed and arranged by humans or their technology into structures.
ENVO:01001023	radiation	ENVO:01001852	energy transfer process		environmental_hazards|envoAstro	A process during which energy is emitted or transmitted in the form of waves or particles through space or a material medium.
ENVO:01001024	particle radiation	ENVO:01001023	radiation		environmental_hazards|envoAstro	A radiation process during which energy is transmitted or emitted by means of fast-moving subatomic particles.
ENVO:01001025	particle beam radiation	ENVO:01001024	particle radiation		environmental_hazards|envoAstro	A particle radiation process during which subatomic particles move in the same direction.
ENVO:01001026	electromagnetic radiation	ENVO:01001023	radiation	EM radiation	environmental_hazards|envoAstro	A radiation process during which waves (or their quanta, photons) of the electromagnetic field propagate (radiate) through space carrying electromagnetic energy.
ENVO:01001027	acoustic radiation	ENVO:01001023	radiation		envoAstro	A radiation process during which mechanical waves generated by oscillations radiate through an environmental material.
ENVO:01001066	impact between astronomical bodies	ENVO:01001763	impact event			An impact event is a collision between astronomical bodies.
ENVO:01001067	meterorite impact	ENVO:01001066	impact between astronomical bodies			An impact event during which a meteoroid collides with another astronomical body.
ENVO:01001083	cloud formation process	ENVO:02500003|ENVO:02500031|ENVO:03000009	atmospheric process|hydrological process|material accumulation process	cloud formation		A process during which water vapour condensing in the atmosphere aggregates into clouds.
ENVO:01001084	particulate matter formation process	ENVO:03000043	material transformation process	particle formation		A process during which microscopic solid or liquid objects are formed.
ENVO:01001085	atmospheric aerosol formation	ENVO:01001654|ENVO:02500003	aerosol formation process|atmospheric process	atmospheric aerosol formation	envoAtmo	An aerosol formation process which occurs in an atmosphere.
ENVO:01001086	formation of a solid aerosol in an atmosphere	ENVO:01001085	atmospheric aerosol formation	formation of solid particles in an atmosphere	envoAtmo	A process during which an aerosol, consisting of solid particulates suspended in a gas, is formed in an atmosphere.
ENVO:01001087	formation of a liquid aerosol in an atmosphere	ENVO:01001085	atmospheric aerosol formation	formation of liquid droplets in an atmosphere|formation of liquid particles in an atmosphere	envoAtmo	A process during which an aerosol, consisting of droplets of liquid suspended in gas, is formed in an atmosphere.
ENVO:01001090	formation of a solid aerosol from gaseous material in an atmosphere	ENVO:01001086	formation of a solid aerosol in an atmosphere	atmospheric formation of a solid aerosol|formation of a solid aerosol in an atmosphere|formation of a solid aerosol in the atmosphere|formation of solid particles from gaseous material in an atmosphere	envoAtmo	A process during which microscopic solid particulates are formed from gaseous materials in an atmosphere.
ENVO:01001091	formation of a liquid aerosol from gaseous material in an atmosphere	ENVO:01001087	formation of a liquid aerosol in an atmosphere	atmospheric formation of a liquid aerosol|formation of a liquid aerosol in an atmosphere|formation of a liquid aerosol in the atmosphere|formation of liquid droplets from gaseous material in an atmosphere|formation of liquid particles from gaseous material in an atmosphere	envoAtmo	A process during which microscopic liquid droplets are formed from gaseous materials in an atmosphere.
ENVO:01001093	tectonic movement	ENVO:03000010	material transport process			A process during which pieces of a planetary crust and uppermost mantle move.
ENVO:01001094	convergent tectonic movement	ENVO:01001093	tectonic movement			A process during which pieces of a planetary crust and uppermost mantle move towards one another.
ENVO:01001095	divergent tectonic movement	ENVO:01001093	tectonic movement	constructive tectonic movement|extensional tectonic movement		A process during which pieces of a planetary crust and uppermost mantle move away from one another.
ENVO:01001096	transform tectonic movement	ENVO:01001093	tectonic movement	conservative tectonic movement		A process during which pieces of a planetary crust and uppermost mantle move along each other in a predominantly horizontal manner, either in a sinistral (left lateral) or dextral (right lateral) direction.
ENVO:01001102	tectonic plate subduction	ENVO:01001094	convergent tectonic movement	subduction		A convergent tectonic movement process during which one plate moves under another and is forced or sinks due to gravity into a mantle.
ENVO:01001108	rockslide process	ENVO:01000692	landslide process	rockslip	environmental_hazards	A rockslide is a process whereby a large mass of rock moves down a hill or a mountainside.
ENVO:01001112	fossilization of organic material	ENVO:02500000	environmental system process	fossilization		A process during which organic substances are replaced with mineral substrances, maintaining part of their anatomical organisation.
ENVO:01001130	gravitational motion	ENVO:02500000	environmental system process		envoAstro	A process during which one or more entities move along geodesics in a region of spacetime that has been sufficiently curved towards an entity with sufficient mass and/or energy.
ENVO:01001146	photoevaporation	ENVO:03000010	material transport process		envoAstro	A process during which energetic radiation ionises gas and causes it to disperse away from the ionising source.
ENVO:01001157	atmospheric escape	ENVO:03000010	material transport process		envoAstro	A process during which gases that constitute a planetary atmosphere escape that planet's gravitational field and move away into outer space.
ENVO:01001158	hydrodynamic escape	ENVO:01001157	atmospheric escape		envoAstro	An atmospheric escape process during which atoms that are parts of a planetary atmosphere escape into outer space through numerous collisions with lighter atoms in that atmosphere.
ENVO:01001168	ecosystem fragmentation process	ENVO:01001795	ecosystem process			A process during which one or more parts of an ecosystem become causally isolated such that the direct flow or exchange of materials, resources, and energy between a given fragment and the remainder of the original system is severely curtailed or entirely halted.
ENVO:01001170	active ecosystem management process	ENVO:02500027	anthropogenic environmental process	Umweltmaßnahme|ecosystem management|environmental management		A process during which an ecosystem, its parts, or the processes it participates in are modified by human intervention to accomplish an objective.
ENVO:01001171	conservation-focused active ecosystem management process	ENVO:01001170	active ecosystem management process	Umweltschutz|conservation action|conservation process|nature conservation		An active management process which has the conservation of an ecosystem, or a part thereof, as its primary objective.
ENVO:01001174	ecosystem decay	ENVO:01001795	ecosystem process			A process during which an ecosystem fragment loses its system integrity, with many of its resident ecological populations 1) losing their habitats, 2) undergoing a loss of functional and phylogenetic diversity, and 3) undergoing a subsequent genetic destabilisation through inbreeding.
ENVO:01001175	habitat fragmentation process	ENVO:01001168	ecosystem fragmentation process			An ecosystem fragmentation process during which discontinuities emerge in the habitats of one or more ecological populations.
ENVO:01001205	lithification	ENVO:03000043	material transformation process			A process during which sediments compact under pressure, expel connate fluids, and gradually become solid sedimentary rock.
ENVO:01001211	stellar radiation	ENVO:01001026	electromagnetic radiation	solar radiation	environmental_hazards|envoAstro	An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star.
ENVO:01001212	microwave stellar radiation	ENVO:01001211|ENVO:21001212	microwave radiation|stellar radiation	microwave solar radiation	envoAstro	A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths and frequencies which travel exclusively in a line-of-sight fashion and which may produce molecular rotation and torsion on contact with matter.
ENVO:01001213	radio wave stellar radiation	ENVO:01001211|ENVO:21001213	radio wave radiation|stellar radiation	radio wave solar radiation	envoAstro	A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths ranging from millimetre to kilometer scales.
ENVO:01001214	infrared stellar radiation	ENVO:01001211|ENVO:21001214	infrared radiation|stellar radiation	IR stellar radiation|infra-red stellar radiation|infrared radiation|infrared solar radiation	envoAstro	A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star when molecules change their rotational-vibrational movements, usually at wavelengths between 760 nm and 1 mm.
ENVO:01001215	visible spectrum stellar radiation	ENVO:01001211|ENVO:21001215	stellar radiation|visible spectrum radiation	optical stellar radiation|visible spectrum solar radiation	envoAstro	A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 380 nm and 760 nm.
ENVO:01001216	ultraviolet stellar radiation	ENVO:01001211|ENVO:21001216	stellar radiation|ultraviolet radiation	ultraviolet solar radiation	environmental_hazards|envoAstro	A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 10 nm and 400 nm.
ENVO:01001217	X-ray stellar radiation	ENVO:01001219|ENVO:21001217	X-ray radiation|ionizing stellar radiation	X-ray solar radiation|x ray stellar radiation	environmental_hazards|envoAstro	A stellar radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy.
ENVO:01001218	gamma-ray stellar radiation	ENVO:01001219|ENVO:21001218	gamma-ray radiation|ionizing stellar radiation	gamma-ray solar radiation	environmental_hazards|envoAstro	A stellar radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei.
ENVO:01001219	ionizing stellar radiation	ENVO:01001211|ENVO:21001219	ionizing radiation|stellar radiation	ionising solar radiation|ionising stellar radiation	envoAstro	A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.
ENVO:01001220	water accumulation process	ENVO:01001856|ENVO:02500031	hydrological process|liquid accumulation process			A process during which liquid water accumulates in a site, most often in some form of container.
ENVO:01001223	lumber production process	ENVO:01000994	planetary manufacturing process	lumber production|timber production|timber production process		A process during which wood is processed into beams or planks.
ENVO:01001246	agricultural process	ENVO:02500027	anthropogenic environmental process	agriculture		A process during which humans rear animals or plants on land for harvest and consumption.
