ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:02000036	saliva material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of saliva, a slightly alkaline secretion of water, mucin, protein, salts, and often a starch-splitting enzyme (as ptyalin) that is secreted into the mouth by salivary glands, lubricates ingested food, and often begins the breakdown of starches.
ENVO:02000037	sebum material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of sebum, an oily bodily fluid secreted from the sebaceous glads that is made of fat (lipids) and the debris of dead fat-producing cells. In the glands, sebum is produced within specialized cells and is released as these cells burst. Sebum acts to protect and waterproof hair and skin, and keep them from becoming dry, brittle and cracked. It can also inhibit the growth of microorganisms on skin.
ENVO:02000038	pus material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of pus, a bodily fluid consisting of a whitish-yellow or yellow substance produced during inflammatory responses of the body that can be found in regions of pyogenic bacterial infections. Pus is produced from the dead and living cells which travel into the intercellular spaces around the affected cells.
ENVO:02000039	synovial fluid material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of synovial fluid, a bodily fluid secreted by the synovial membrane into the joint cavity to form a thin layer at the surface of cartilage.
ENVO:02000040	mucus material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of mucus, a bodily fluid consisting of a slippery secretion of the lining of the mucous membranes in the body. It is a viscous colloid containing antiseptic enzymes (such as lysozyme) and immunoglobulins. Mucus is produced by goblet cells in the mucous membranes that cover the surfaces of the membranes. It is made up of mucins and inorganic salts suspended in water.
ENVO:02000041	lymph material	ENVO:02000019	bodily fluid material			A bodily fluid material which is composed primarily of lymph, a bodily fluid consisting of a usually clear coagulable fluid that passes from intercellular spaces of body tissue into the lymphatic vessels, is discharged into the blood by way of the thoracic duct and right lymphatic duct, and resembles blood plasma in containing white blood cells and especially lymphocytes but normally few red blood cells and no platelets.
ENVO:02000042	interstitial fluid material	ENVO:02000019	bodily fluid material	intercellular fluid material|tissue fluid material		A bodily fluid material which is composed primarily of interstitial fluid, a bodily fluid consisting of a solution which bathes and surrounds the cells of multicellular animals. It is the main component of the extracellular fluid, which also includes plasma and transcellular fluid.
ENVO:02000044	siliceous ooze	ENVO:01000082	biogenous sediment		envoPolar	Siliceous ooze is a marine sediment composed of the debris of plankton with silica shells, such as diatoms and radiolaria. This ooze is limited to areas with high biological productivity, such as the polar oceans, and upwelling zones near the equator. The least common type of sediment, it covers only 15% of the ocean floor. It accumulates at a slower rate than calcareous ooze: 0.2-1 cm / 1000 yr.
ENVO:02000045	red clay	ENVO:01000082	biogenous sediment			"Red clay, also known as pelagic clay, accumulates in the deepest and most remote areas of the ocean. Containing less than 30% biogenic material, its composition is a varied mix of very fine quartz and clay minerals, authigenic deposits precipitated directly from seawater, and micrometeorites. Though called ""red"" because it sometimes takes the color of oxidized iron minerals, it is usually brownish in color. Its ultimate origin is uncertain, but red clay seems to be mostly derived from distant rivers, and windblown dust. Covering 38% of the ocean floor, it accumulates more slowly than any other sediment type, at only 0.1-0.5 cm / 1000 yr."
ENVO:02000046	calcareous ooze	ENVO:01000082	biogenous sediment			Calcareous ooze is a marine sediment composed primarily of the shells--also known as tests--of foraminifera, coccolithophores, and pteropods. This is the most common pelagic sediment by area, covering 48% of the world ocean's floor. This type of ooze is limited to depths above the Carbonate Compensation Depth at time of burial. It accumulates more rapidly than any other pelagic sediment type, with a rate that varies from 0.3 - 5 cm / 1000 yr.
ENVO:02000047	animal feed	FOODON:00002403	food material	fodder		Food material which can be used to meet nutritional requirements of animals, particularly livestock such as cattle, goats, sheep, horses, chickens and pigs.
ENVO:02000048	contaminated animal feed	ENVO:02000047	animal feed			Contaminated animal feed is an animal feed that has become contaminated with or come contact with microorganisms or toxic chemicals.
ENVO:02000053	hide	ENVO:0010003	agricultural environmental material			A skin obtained from animals for human use typically from deer or cattle sources used to produce leather, shoes, fashion accessories, musical instruments.
ENVO:02000054	bone meal	ENVO:02000055	plant feed			A mixture of crushed and coarsely ground bones that is used as an organic fertilizer for plants and formerly in animal feed.
ENVO:02000055	plant feed	FOODON:00002403	food material			Food material which can be used to meet nutritional requirements of plants.
ENVO:02000059	surface soil	ENVO:00001998	soil	topsoil		A soil consisting of the upper layer of soil on the surface consisting of loose material capable of supporting life composed of a mixture of mineral and organic matter.
ENVO:02000084	goat manure	ENVO:00003031	animal manure			
ENVO:02000090	ash	ENVO:01000814	solid environmental material			An environmental material that is the non-aqueous, non-gaseous residues that remain after something is burned.
ENVO:02000091	coal	ENVO:00002016	sedimentary rock			A combustible black or brownish-black sedimentary rock usually occurring in rock strata in layers or veins called coal beds or coal seams.
ENVO:02000094	ore	ENVO:00001995	rock			a type of rock that contains sufficient minerals with important elements including metals that can be economically extracted from the rock.
ENVO:02000095	uranium ore	ENVO:02000094	ore			Ore which contains uranium.
ENVO:02000096	iron ore	ENVO:02000094	ore			
ENVO:02000097	gold ore	ENVO:02000094	ore			
ENVO:02000098	platinum ore	ENVO:02000094	ore			
ENVO:02000099	coal dust	ENVO:00002008	dust			Dust which is derived from coal.
ENVO:02000100	mineral dust	ENVO:00002008|ENVO:01000256	dust|mineral material			Dust which is derived from mineral material.
ENVO:02000101	fibrous dust	ENVO:00002008	dust			Dust which is composed of fibrous material.
ENVO:02000102	fibrous glass dust	ENVO:02000101	fibrous dust			
ENVO:02000103	metallic dust	ENVO:00002008	dust			Dust which is composed primarily of some metallic material.
ENVO:02000104	cement dust	ENVO:00002008	dust			
ENVO:02000105	clay dust	ENVO:00002008	dust			Dust which is derived from clay material.
ENVO:02000106	asbestos dust	ENVO:02000101	fibrous dust			
ENVO:02000107	grain dust	ENVO:02000109	dust from plant parts			Dust that comes from grain and all the other substances associated with its cultivation & harvesting.
ENVO:02000108	cotton dust	ENVO:02000109	dust from plant parts			
ENVO:02000109	dust from plant parts	ENVO:00002008	dust			
ENVO:02000111	copper ore	ENVO:02000094	ore			
ENVO:02000112	fume	ENVO:01000797	gaseous environmental material			A gas, smoke, or vapor that smells strongly or is dangerous to inhale.
ENVO:02000113	welding fume	ENVO:02000112	fume			
ENVO:02000114	paraffin wax fume	ENVO:02000112	fume			
ENVO:02000115	vanadium fume	ENVO:02000112	fume			Respirable vapor of vanadium.
ENVO:02000116	aluminum welding fume	ENVO:02000113	welding fume			
ENVO:02000117	natural wax	ENVO:01000575	wax			A wax that is naturally synthesized by a plant or animal.
ENVO:02000118	paraffin wax	ENVO:01000575	wax			A white or colourless soft solid derivable from petroleum, coal or oil shale, that consists of a mixture of hydrocarbon molecules containing between twenty and forty carbon atoms.
ENVO:02000119	oil shale	ENVO:00002056	shale	kerogen shale		An organic-rich fine-grained sedimentary rock containing kerogen from which liquid hydrocarbons called shale oil can be produced.
ENVO:02000120	zinc chloride fume	ENVO:02000112	fume			
ENVO:02000123	paint	ENVO:0010001|ENVO:01000815	anthropogenic environmental material|liquid environmental material			Any liquid, liquefiable, or mastic composition that, after application to a substrate in a thin layer, converts to a solid film. It is most commonly used to protect, color, or provide texture to objects.
ENVO:02000124	lead paint	ENVO:02000123	paint			Paint that contains lead.
ENVO:02000126	wood ash	ENVO:02000090	ash			the residue powder that is derived from the combustion of wood.
ENVO:02000127	coal ash	ENVO:02000090	ash	coal combustion residuals		Ash that is produced from the burning of coal.
ENVO:02000128	fly ash	ENVO:02000127	coal ash			A very fine, powdery material composed mostly of silica made from the burning of finely ground coal in a boiler.
ENVO:02000129	bottom ash	ENVO:02000127	coal ash			a coarse, angular ash particle that is too large to be carried up into the smoke stacks so it forms in the bottom of the coal furnace.
ENVO:02000130	boiler slag	ENVO:02000127	coal ash			molten bottom ash from slag tap and cyclone type furnaces that turns into pellets that have a smooth glassy appearance after it is cooled with water.
ENVO:02000131	flue gas desulfurization material	ENVO:02000127	coal ash			a material leftover from the process of reducing sulfur dioxide emissions from a coal-fired boiler that can be a wet sludge consisting of calcium sulfite or calcium sulfate or a dry powered material that is a mixture of sulfites and sulfates.
ENVO:02000138	mangrove biome soil	ENVO:00001998	soil	mangrove soil		Soil which is located in a mangrove biome.
ENVO:02000140	fluid environmental material	ENVO:00010483	environmental material	fluid		An environmental material which is unable to resist shear forces and continuously deforms when subject to them.
ENVO:03000000	neve	ENVO:01000406	snow	névé	envoPolar	Partially compacted granular snow, which has undergone several cycles of melting and refreezing while being compacted, usually found on the atmosphere-exposed surface of a glacier.
ENVO:03000002	firn	ENVO:01000406	snow		envoPolar	Granular snow which contains a proportion of fused granules formed through melting and re-thawing while being compacted by the weight of overlying material and which contains interconnected gaseous pores.
ENVO:03000004	glacial ice	ENVO:01000277	water ice		envoPolar	Any water ice that is part of a glacier.
ENVO:03000005	erosionally enriched glacial ice	ENVO:03000004|ENVO:03000025	erosionally enriched ice|glacial ice		envoPolar	Glacial ice which contains material liberated during a glacial erosion process.
ENVO:03000007	blue ice	ENVO:01000277	water ice		envoPolar	Water ice containing little to no air bubbles resulting in a reduction of internal light scattering and, given sufficient volume, a blue appearance.
ENVO:03000021	soot	ENVO:01000060	particulate environmental material		envoPolar	Particulate environmental material which is composed primarily of carbon particles formed through the incomplete combustion of hydrocarbons.
ENVO:03000025	erosionally enriched ice	ENVO:01000277	water ice		envoPolar	Water ice which contains material liberated during an erosion process.
ENVO:03000027	powdery snow	ENVO:01000406	snow		envoPolar	Uncompacted snow containing trapped atmospheric gases.
ENVO:03000033	marine sediment	ENVO:00002007	sediment	marine sediments	envoPolar	Sediment which has been transported through the marine water column, settling on the seafloor.
ENVO:03000034	shallow marine sediment	ENVO:03000033	marine sediment	neritic marine sediment|shallow marine sediments	envoPolar	Marine sediment soured from either terrestrial systems, marine organisms, seawater and or cosmogeneous sources, which is transported through the marine water column, and accumulates within shallow regions of the oceanic basin close to continents, such as the continental shelf, or continental slope.
ENVO:03000038	cryoconite deposit	ENVO:01000060	particulate environmental material		envoPolar	Particulate environmental material which is composed primarily of dust, rock, and soot, as well as the microbial communities associated with these materials, deposited on an ice mass by an aeolian process.
ENVO:03000046	frazil ice	ENVO:03000063	new ice		envoPolar	New ice which is composed frazil which has congealed into a thin sheet.
ENVO:03000063	new ice	ENVO:01000277	water ice		envoPolar	Water ice which is formed from freezing water and is suspended in a water body.
ENVO:03000071	first year ice	ENVO:00002200	sea ice	seasonal ice	envoPolar	Sea ice which has formed over a single freezing season.
ENVO:03000072	second year ice	ENVO:00002200	sea ice		envoPolar	Sea ice which is thicker than first year ice, and has survived a seasonal melting process.
ENVO:03000073	multiyear ice	ENVO:00002200	sea ice		envoPolar	Sea ice which is thicker than second year ice, and has survived more than two seasonal melting process.
ENVO:03000075	shuga	ENVO:03000063	new ice		envoPolar	New ice, which is spongy, lumpy and opaque, and forms from water which freezes in an agitated water body.
ENVO:03000076	slush ice	ENVO:00010483	environmental material		envoPolar	A slurry of frazil, snow, and liquid water.
ENVO:03000088	methane-laden permafrost	ENVO:00000134	permafrost	bulgunyakh	envoPolar	Permafrost which contains pockets of trapped methane gas.
ENVO:03000108	slab snow	ENVO:01000406	snow		envoPolar	Snow which is cohesive, hard and overlies weaker snow.
ENVO:03000133	agricultural potting mixture	ENVO:0010003	agricultural environmental material	potting soil		An agricultural environmental material which 1) is composed of a mixture of materials such as peat, composted bark, sand, perlite, or compost, and 2) serves as a medium in which to grow plants.
ENVO:03000137	freezing fog	ENVO:01000844	fog		envoCryo|envoPolar	A fog the droplets of which freeze upon contact with exposed objects, forming a coating of rime or glaze.
ENVO:03000139	ice fog	ENVO:01000844|ENVO:01001089	aerosolised solids|fog	air hoar|frost flakes|frost fog|frozen fog|ice-crystal fog|pogonip|rime fog	envoCryo|envoPolar	Fog which is composed of particles of ice.
ENVO:03501252	chicken manure	ENVO:01001117	poultry manure			Poultry manure made of chicken feces.
ENVO:03501253	gypsum	ENVO:0010001	anthropogenic environmental material			A soft sulfate mineral composed of calcium sulfate dihydrate.
ENVO:03501259	litter	ENVO:00010483	environmental material			Environmental material consisting of waste products that have been discarded at an unsuitable location.
ENVO:03501300	manure	ENVO:00010483	environmental material	animal manure|compost|farm slurry|green manure|liquid manure		An environmental material consisting of organic matter from plants and/or animals that is used in agriculture as fertilizer.
ENVO:03501302	cork	ENVO:01001121	plant matter			Plant matter consisting of an impermeable buoyant material, the phellem layer of bark tissue.
ENVO:03501303	natural-based polymer	ENVO:00010483	environmental material			Macromolecules that are obtained naturally from plants or animals.
ENVO:03501304	cellophane	ENVO:01000155	organic material	Plastic Wrap		A thin, transparent sheet made of regenerated cellulose.
ENVO:03501305	pliofilm	ENVO:06105112	synthetic plastic			Synthetic plastic which is composed of a glossy, moistureproof membrane made of rubber hydrochloride.
ENVO:03501306	mylar	ENVO:00010483	environmental material	BoPET (Biaxially-oriented polyethylene terephthalate)		A polyester film made from stretched polyethylene terephthalate (PET).
ENVO:03501307	ceramic	ENVO:01000814	solid environmental material			A solid environmental material that is hard, brittle, heat-resistant and corrosion-resistant, made by shaping and then firing a nonmetallic mineral at a high temperature.
ENVO:03501324	latex	ENVO:0010001	anthropogenic environmental material	Natural rubber, India rubber, Gum elastic, Non-vulcanized rubber		A stable dispersion (emulsion) of polymer microparticles in an aqueous medium.
ENVO:03501370	stagnant water	ENVO:00002006	liquid water	wet		A liquid water which has no current or flow and is susceptible to contamination by pathogens or pathogenic vectors.
ENVO:03510000	wood dust	ENVO:00002008	dust			Dust which is 1) generated when wood is processed and 2) composed primarily of cellulose, polyoses, and lignin.
ENVO:03510006	diesel fuel	ENVO:00002984	petroleum	petroleum distillate fuel oil		A liquid fuel used in diesel engines, whose fuel ignition takes place, without any spark, as a result of compression of the inlet air mixture and then injection of fuel.
ENVO:03510007	gasoline	ENVO:00002984	petroleum	gas|petrol		A clear petroleum-derived flammable liquid which is used as fuel in most spark-ignited internal combustion engines.
ENVO:03510008	diesel exhaust	ENVO:01000797	gaseous environmental material			A gas which results from the incomplete or complete combustion of diesel fuel.
ENVO:03510009	gasoline exhaust	ENVO:01000797	gaseous environmental material			A gas which results from the complete or incomplete combustion of gasoline fuel.
ENVO:03510015	xanthan gum	ENVO:00010483	environmental material			A polysaccharide that functions as an emulsifier, stabilizer, and thickener in mixtures.
ENVO:03510016	tragacanth	ENVO:00010483	environmental material	shiraz gum|tragacanth gum		A naturally occurring plant-based gum, which functions as a viscous, odorless, tasteless, water-soluble mixture of polysaccharides that absorbs water to become a gel/paste.
ENVO:03510018	resin	ENVO:00010483	environmental material			A solid or highly viscous plant or synthetic based substance that is typically convertible into polymers.
ENVO:03510023	shellac	ENVO:00010483	environmental material	shellack		A resin secreted by the female lac bug, which is dissolved in alcohol to be used as a brush-on colorant, food glaze, and wood finish.
ENVO:03510029	primer (paint)	ENVO:02000123	paint			A paint product which adheres to surfaces and forms a binding layer, preparing it to receive paint.
ENVO:03510031	oil-based paint	ENVO:02000123	paint	oil paint		A slow-drying paint that consists of particles of pigment suspended in a drying oil, commonly linseed oil.
ENVO:03510032	acrylic paint	ENVO:02000123	paint			A water soluble, fast-drying paint made of pigment suspended in acrylic polymer emulsion.
ENVO:03510033	luminescent paint	ENVO:02000123	paint	luminous paint		A paint that exhibits luminescence, giving off visible light through fluorescence, phosphorescence, or radioluminescence.
ENVO:03510036	rock dust	ENVO:00002008	dust	mineral fines|rock flour|rock powder|soil remineralization		Dust which is composed of minerals and trace elements, generated by  finely crushed rock.
ENVO:03510037	radioactive material	ENVO:00010483	environmental material			Any material containing unstable atoms that emit ionizing radiation as it decays.
ENVO:03510038	volume of cyanoacrylate	ENVO:00010483	environmental material			An environmental material which is primarily composed of cyanoacrolate.
ENVO:03510055	rubber cement	ENVO:0010001|ENVO:2000045	anthropogenic environmental material|hydrocarbon-based environmental material	cow gum		An environmental material which is composed of elastic polymers mixed in a solvent.
ENVO:03510056	methyl cellulose paste	ENVO:0010001|ENVO:01000155	anthropogenic environmental material|organic material	wallpaper adhesive|wallpaper paste		An environmental material which is 1) composed primarily of methyl cellulose and water, and 2) formulated to fix wallpaper to walls.
ENVO:03510057	permanent hair dye	ENVO:0010001	anthropogenic environmental material	hair color		An environmental material which is 1) manufactured and 2) primarily composed of hydrogen peroxide and ammonia, and 3) when applied to hair, can alter the natural hair pigments for 6-8 weeks.
ENVO:03510058	pharmaceutical ink	ENVO:0010001|ENVO:03510065	anthropogenic environmental material|colorant fluid			A colorant fluid which is 1) manufactured and 2) composed of alcohol, titanium dioxide, and propylene glycol.
ENVO:03510060	gel ink	ENVO:0010001|ENVO:03510065	anthropogenic environmental material|colorant fluid			A colorant fluid which is 1) manufactured and 2) composed of copper phthalocyanine, iron oxides, water, and biopolymers.
ENVO:03510061	soy ink	ENVO:0010001|ENVO:03510065	anthropogenic environmental material|colorant fluid			A colorant fluid which is 1) manufactured and 2) primarily composed of soybean oil, as well as pigment, resin, and wax.
ENVO:03510062	aqueous inkjet printer ink	ENVO:0010001|ENVO:03510065	anthropogenic environmental material|colorant fluid			A colorant fluid which is 1) manufactured, 2) primarily composed of water, as well as glycol, and dye, and 3) intended for use in inkjet printers.
ENVO:03510064	emissions from petroleum combustion	ENVO:00010483	environmental material			An environmental material which is composed primarily of gases and particles produced by the combustion of petroleum fuels.
ENVO:03510065	colorant fluid	ENVO:01000815	liquid environmental material			A liquid environmental material which 1) contains at least one substance which can act as a chemical colorant.
ENVO:03510070	toxic waste	ENVO:00002264	waste material			Waste which contains toxic components (e.g., heavy metals or radiation) which can cause harm to organisms and/or the environment.
ENVO:03520007	snow crystal	ENVO:01000846	water ice crystal	snowflake		A water ice crystal which is constituted by water molecules aligned in a hexagonal array.
ENVO:03600001	chemically contaminated sediment	ENVO:00002114	chemically enriched sediment			Sediment which contains some chemical contaminant.
ENVO:03600002	cooling water	ENVO:00002006	liquid water			Liquid water which is a participant in a water cooling process.
ENVO:03600006	food waste	ENVO:00002264	waste material	food loss		A waste material which is primarily composed of uneaten food and removed from the food supply chain.
ENVO:03600007	formation fluid	ENVO:02000140	fluid environmental material			A fluid environmental material which is contained in geologic formations naturally.
ENVO:03600009	interstitial water	ENVO:00002006	liquid water			Liquid water which occurs naturally within the pores of rocks and sediments.
ENVO:03600013	bituminous sand	ENVO:00010483	environmental material	crude bitumen|oil sands|tar sands		An environmental material which consists of either loose sands or partially consolidated sandstone, containing a naturally occurring mixture of sand, clay, and water, soaked with a dense and extremely viscous form of petroleum.
ENVO:03600016	saprolite	ENVO:00001995	rock			Rock which is derived from bedrock through chemical weathering
ENVO:03600017	slurry	ENVO:00010483	environmental material			An environmental material which is composed of insoluble solid particles suspended in a liquid.
ENVO:03600036	pathogen-suppressive soil	ENVO:00001998	soil	disease-suppressive soil		Soil which has properties that restrict a pathogen's ability to establish itself, persist, or cause disease that results in long-term harm.
ENVO:03600042	marine lake water	ENVO:00002006	liquid water			Liquid water which is either part of or was removed from a marine lake.
ENVO:03600064	microbialite	ENVO:00002016	sedimentary rock			A sedimentary rock which is made of carbonate mud whose formation is mediated by microbes in the benthic zone.
ENVO:03600065	spring water	ENVO:00002006	liquid water			Water which comes from a spring.
ENVO:03600081	cloud water	ENVO:00002011	fresh water			Fresh water which is harvested from cloud.
ENVO:03600082	crustal fluid	ENVO:02000140	fluid environmental material			Fluid environmental material which is present in the continental crust and dictates the nature and extent of crustal deformation.
ENVO:03600084	lichen material	ENVO:01000155	organic material			An organic material which is derived from lichen mats.
ENVO:03605000	periphytic biofilm	ENVO:01000156	biofilm material	Periphyton		Biofilm consisting of a mixture of algae, cyanobacteria, microbes, and detritus.
ENVO:03605001	epilithon	ENVO:03605000	periphytic biofilm			Periphyton colonizing rock substrata
ENVO:03605002	epipelon	ENVO:03605000	periphytic biofilm			Periphyton colonizing silt substrata
ENVO:03605003	epiphyton	ENVO:03605000	periphytic biofilm			Periphyton colonizing surface of aquatic plants
ENVO:03605004	epipsammon	ENVO:03605000	periphytic biofilm			Periphyton colonizing sand substrata
ENVO:03605005	epixylon	ENVO:03605000	periphytic biofilm			Periphyton colonizing woody substrata
ENVO:03605006	stream water	ENVO:00002006	liquid water			Water which is part of a stream.
ENVO:04000007	lake water	ENVO:00002006	liquid water		envoNceas	Water which is part of a lake.
ENVO:04000008	soil organic matter	ENVO:01000155	organic material		envoNceas	Organic material in soil, which consists of plant and animal residues at various stages of decomposition, cells and tissues of soil organisms, and substances synthesized by soil organisms.
ENVO:04000012	particulate organic matter	ENVO:01000060	particulate environmental material		envoNceas	Particulate environmental material which is composed primarily of organic material.
ENVO:04000013	particulate organic carbon	ENVO:04000012	particulate organic matter		envoNceas	Particulate organic matter which is composed primarily of carbon.
ENVO:04000014	particulate organic nitrogen	ENVO:04000012	particulate organic matter		envoNceas	Particulate organic matter which is composed primarily of nitrogen.
ENVO:06105003	thermoplastic material	ENVO:00010483	environmental material		envoPlastics	An environmental material which is capable of, repeatedly, becoming plastic when heated and hardening again when cooled.
ENVO:06105016	foamed plastic	ENVO:06105101	plastic	cellular polymers|expanded polymers|geschäumter Kunststoff|plastic foam	envoPlastics	A plastic which has a matrix- or sponge-like structure with numerous, hollow internal spaces.
ENVO:06105101	plastic	ENVO:00010483	environmental material	Kunststoff|Plastik|plastica|塑膠	envoPlastics	An environnmental material which 1) is composed primarily of polymers with high molecular mass and 2) once deformed does not spontaneously return to its original shape.
ENVO:06105111	natural plastic	ENVO:06105101	plastic		envoPlastics	Plastic which is composed primarily of polymers produced by processes whose agents do not include humans or their technologies.
ENVO:06105112	synthetic plastic	ENVO:06105101	plastic	manufactured plastic	envoPlastics|envoPolar	A plastic which is composed primarily of polymers produced by a manufacturing process.
ENVO:06105205	compacted soil	ENVO:00001998	soil			A soil which has a high bulk density and/or a low porosity. A compacted soil has a reduced rate of both water infiltration and drainage
ENVO:06105211	runoff	ENVO:00002006	liquid water	overland flow|surface runoff		Liquid water which 1) flows over land and 2) is not absorbed or retained by the materials if flows over or through.
ENVO:06105238	residual water in soil	ENVO:00002006	liquid water			Liquid water which is present in soils as discontinuous volumnes of water in contact with solid and gaseous components of the soil.
ENVO:06105268	treated wastewater	ENVO:00002006	liquid water			Waste water which was converted into an effluent that can be either returned to the water cycle with minimal environmental issues or reused.
ENVO:06105269	desalinated water	ENVO:00002006	liquid water			Saline water from which minerals have been removed to produce fresh water suitable for human consumption or irrigation.
ENVO:06105272	loamy sand	ENVO:01000017	sand			Soil which is primarily composed of sand with silt and clay in progressively smaller proportions.
ENVO:06105273	fine sand	ENVO:01000017	sand			Sand which is composed primarily of fine particles.
ENVO:06105274	sandy loam	ENVO:00002258|ENVO:00003082	enriched soil|loam			Loam which has a high proportion of sand in its composition.
ENVO:06105275	silty loam	ENVO:00002258|ENVO:00003082	enriched soil|loam			Loam which has a high proportion of silt in its composition.
ENVO:06105276	sandy clay loam	ENVO:06105277	clay loam			Clay loam which has a high proportion of sand in its composition.
ENVO:06105277	clay loam	ENVO:00002258|ENVO:00003082	enriched soil|loam			Loam which has a high proportion of clay in its composition.
ENVO:06105278	silty clay loam	ENVO:06105277	clay loam			Clay loam which has a high proportion of silt in its composition.
ENVO:06105279	sandy clay	ENVO:00002982	clay			Clay which has a high proportion of sand in its composition.
ENVO:06105280	silty clay	ENVO:00002982	clay			Clay which has a high proportion of silt in its composition.
ENVO:1000746	marine mucilage	ENVO:01000155	organic material	sea snot		A gelatinous material primarily composed of exopolymeric compounds with colloidal properties, formed through the aggregation of marine snow particles, often found in large sheets,  flocs, and clouds.
ENVO:2000007	biochar	ENVO:01000560	charcoal			charcoal that is used as a soil amendment.
ENVO:2000008	lignite	ENVO:02000091	coal	brown coal		A soft, brown, combustible, sedimentary rock formed from naturally compressed peat.
ENVO:2000009	sub-bitumous coal	ENVO:02000091	coal			
ENVO:2000010	bitumous coal	ENVO:02000091	coal	black coal		a relatively soft coal containing a tarlike substance called bitumen or asphalt. It is of higher quality than lignite coal but of poorer quality than anthracite. It is an organic sedimentary rock formed by diagenetic and sub metamorphic compression of peat bog material.
ENVO:2000011	anthracite	ENVO:02000091	coal	hard coal		A hard, compact variety of coal that has a submetallic luster. It has the highest carbon content, the fewest impurities, and the highest energy density of all types of coal and is the highest ranking of coal.
ENVO:2000044	coke	ENVO:02000091	coal			Coal heated in the absence of air.
ENVO:2000045	hydrocarbon-based environmental material	ENVO:00010483	environmental material			
FOODON:00001001	orange juice (liquid)	FOODON:03301103|FOODON:03430109	food (liquid, low viscosity)|orange juice			
FOODON:00001002	food product	FOODON:00002403	food material	Foodon product type		Food material for humans and animals which is processed with the intention that it be consumable as a whole or added to other food products.
FOODON:00001003	fermented agave juice	FOODON:00001103	fermented agave beverage			The juice products which are made from the fermented sap of the maguey (agave) plant.
FOODON:00001004	fermenting sugar cane juice	FOODON:00001097	fermented sugar cane beverage			This food product type includes food products which are made from fermentation of juice extracted from pressed sugarcane.
FOODON:00001005	fermenting elaeis palm sap food product	FOODON:00001096	fermented elaeis palm beverage			
FOODON:00001006	mammalian meat food product	FOODON:00001092	vertebrate animal food product			A food product made of meat, the skeletal muscle and associated fat, and other edible tissues such as organs, livers, skin, brains, bone marrow, kidneys, or lungs, of mammals.
FOODON:00001007	sausage food product	FOODON:00001010	processed meat food product			A processed meat food product that is made from a sausage.
FOODON:00001008	liver paste	FOODON:00002819|FOODON:03315925	liver food product|pate			
FOODON:00001009	hot dog	FOODON:00001224	sausage (cooked)	frankfurter|hotdog		A hot dog is a moist sausage of soft, even texture and flavor, often made from advanced meat recovery or meat slurry. Most types are fully cooked, cured or smoked. It is often placed hot in a special purpose soft, sliced hot dog bun.
FOODON:00001010	processed meat food product	FOODON:00001006|FOODON:03311737	mammalian meat food product|processed food product			
FOODON:00001011	milk formula food product	FOODON:00001091	dried milk food product			
FOODON:00001013	cheese food product	FOODON:00001256	dairy food product	cheese		Cheese is a food derived from milk that is produced in a wide range of flavors, textures, and forms by coagulation of the milk protein casein.
FOODON:00001014	yogurt food product	FOODON:00001053	fermented dairy food product	yoghourt|yoghurt|yougert		A dairy product produced by bacterial fermentation of milk.
FOODON:00001015	plant food product	FOODON:00002381	food product by organism			This class includes food products which are derived from or produced by a plant.
FOODON:00001016	cabbage food product	FOODON:00001171|FOODON:00003341	brassica food product|cruciferous inflorescence food product			Cabbage or headed cabbage (comprising several cultivars of Brassica oleracea) is a leafy green or purple biennial plant, grown as an annual vegetable crop for its dense-leaved heads.
FOODON:00001017	commercial yogurt	FOODON:00001014	yogurt food product			
FOODON:00001019	wort food product	FOODON:00001102	fermented grain beverage			The liquid extracted from the mashing process during the brewing of beer or whiskey. Wort contains the sugars that will be fermented by the brewing yeast to produce alcohol.
FOODON:00001020	beer wort food product	FOODON:00001019	wort food product			
FOODON:00001021	acifified beer wort food product	FOODON:00001020	beer wort food product			
FOODON:00001023	mammalian milk butter	FOODON:00001243|FOODON:03315150	animal lipid food product|mammalian milk product			Cream component produced by churning and containing not less than 80% milkfat.
FOODON:00001024	pickled cabbage food product	FOODON:00001016|FOODON:00001182	cabbage food product|pickled cruciferous food product			
FOODON:00001025	camembert cheese food product	FOODON:00001127	cow milk cheese			
FOODON:00001027	cheddar cheese food product	FOODON:00001127	cow milk cheese			
FOODON:00001028	Brie cheese food product	FOODON:00001127	cow milk cheese			A large disc of smooth, soft, even runny cheese made with cow's milk.
FOODON:00001029	gouda cheese food product	FOODON:00001127	cow milk cheese			A hard cow's milk cheese with an almost orange yellow paste. Older cheeses are coated in black wax.
FOODON:00001031	gorgonzola cheese food product	FOODON:00001065|FOODON:00001127	blue cheese food product|cow milk cheese			A drum of very rich, creamy, pungent blue-veined cow's milk cheese. It has a white paste with blue veining and a brined rind. It is made in Gorgonzola, near Milan.
