ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:00002116	contaminated soil	ENVO:00003082	enriched soil			A portion of contaminated soil is a portion of soil with elevated levels of some contaminant.
ENVO:00002982	clay	BFO:0000051 some ENVO:01003003|ENVO:01000060	 some particle of clay|particulate environmental material			Particulate environmental material which 1) is composed primarily of clay particles, with only minor proportions of other materials, 2) demonstrates plasticity when wet, and 3) is capable of hardening when dried or fired.
ENVO:00003082	enriched soil	ENVO:00001998	soil			A portion of enriched soil is a portion of soil with elevated levels of some material entity.
ENVO:00010483	environmental material			portion of environmental material		A portion of environmental material is a fiat object part which forms the medium or part of the medium of an environmental system.
ENVO:00010504	surface layer	ENVO:01001684	interface layer			A layer of some material entity which is adjacent to one or more of its external boundaries and directly interacts with its immediate surroundings.
ENVO:00010505	aerosol	BFO:0000051 some ENVO:01000797|ENVO:00010483	 some gaseous environmental material|environmental material		obo:subsets/envo-basic.obo#envoAtmo	Airborne solid particles (also called dust or particulate matter (PM)) or liquid droplets.
ENVO:01000016	silt	BFO:0000051 some ENVO:00000343|ENVO:01000060	 some particle of silt|particulate environmental material			Particulate environmental material which is primarily composed of silt particles.
ENVO:01000017	sand	BFO:0000051 some ENVO:00000340|ENVO:01000060	 some particle of sand|particulate environmental material			Particulate environmental material which is composed primarily of particles of sand with only minor proportions of other substances.
ENVO:01000060	particulate environmental material	BFO:0000051 some ENVO:01003002|ENVO:00010483	 some particle|environmental material	particulate matter	obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	An environmental material which is composed primarily of particles.
ENVO:01000155	organic material	ENVO:00010483	environmental material	biomass		Environmental material derived from living organisms and composed primarily of one or more biomacromolecules.
ENVO:01000219	anthropogenic terrestrial biome	ENVO:00000446	terrestrial biome	anthrome|human biome		An anthropogenic terrestrial biome is a terrestrial biome which has community structures determined by human activity.
ENVO:01000231	lava	ENVO:00010483|RO:0001000 some ENVO:01000648	 some magma|environmental material			Lava is a mixture of molten or semi-molten rock, volatiles, and solids which has extruded beyond a planetary crust.
ENVO:01000248	dense settlement biome	ENVO:01000219	anthropogenic terrestrial biome			A dense settlement biome is an anthropogenic terrestrial biome which is primarily used for human habitation, recreation, and industry within built structures with little other land use.
ENVO:01000249	urban biome	ENVO:01000248	dense settlement biome			An urban biome is a dense settlement biome which has been urbanised.
ENVO:01000254	environmental system			environment		A system which has the disposition to environ one or more material entities.
ENVO:01000256	mineral material	ENVO:00010483	environmental material			A mineral material is an environmental material which is primarily composed of some substance that is naturally occurring, solid and stable at room temperature, representable by a chemical formula, usually abiogenic, and that has an ordered atomic structure.
ENVO:01000266	water vapour	ENVO:01000797	gaseous environmental material	aqueous vapor|aqueous vapour|water vapor		Water vapour is a vapour which is the gas phase of water.
ENVO:01000267	atmosphere	ENVO:01001678|RO:0002220 some ENVO:01000799	 some astronomical body|fluid layer			An atmosphere is a layer of gases surrounding a material body of sufficient mass that is held in place by the gravity of the body.
ENVO:01000277	water ice			ice	obo:subsets/envo-basic.obo#envoPolar	Ice which is formed from water.
ENVO:01000281	layer				obo:subsets/envo-basic.obo#envoPolar	A layer is a quantity of some material which is spatially continuous, has comparable thickness, and usually covers some surface.
ENVO:01000293	ice mass	BFO:0000050 some ENVO:03000143|RO:0002473 some ENVO:01000277	 some cryosphere| some water ice	accumulation of ice|ice accumulation	obo:subsets/envo-basic.obo#envoPolar	A mass of water ice.
ENVO:01000324	planetary surface	BFO:0000050 some ENVO:01000800|ENVO:01001483	 some planet|surface of an astronomical body			A planetary surface is a surface layer where the solid or liquid material of a planet comes into contact with an atmosphere or outer space.
ENVO:01000355	vegetation layer	ENVO:01000281	layer	forest layer|forest stratum|woodland layer|woodland stratum		A layer which is determined by a form of vegetation.
ENVO:01000406	snow	BFO:0000051 some ENVO:00002005|ENVO:00010483|RO:0002353 some ENVO:01000895|RO:0002473 some ENVO:01000277	 some air| some snowfall| some water ice|environmental material		obo:subsets/envo-basic.obo#envoPolar	Snow is an environmental material which is primarily composed of flakes of crystalline water ice.
ENVO:01000408	environmental zone	BFO:0000050 some ENVO:01000254	 some environmental system	environmental area	obo:subsets/envo-basic.obo#envoPolar	A site which has its extent determined by the presence or influence of one or more components of an environmental system or the processes occurring therein.
ENVO:01000438	lava flow	ENVO:01001476|RO:0002354 some ENVO:01000656|RO:0002473 some ENVO:01000231	 some effusive eruption| some lava|body of liquid		obo:subsets/envo-basic.obo#environmental_hazards	A lava flow is a moving outpouring of lava, which is created during a non-explosive effusive eruption.
ENVO:01000547	glaze ice layer	ENVO:01001276|RO:0002354 some ENVO:01000896|RO:0002473 some ENVO:01000277	 some freezing rainfall| some water ice|water ice layer	glaze|glaze|glaze ice		A glaze ice layer is a smooth, transparent and homogeneous ice layer which coats some surface and which is formed when freezing rain or drizzle hits that surface.
ENVO:01000618	lotic water body	ENVO:00000063	water body			A lotic water body is a water body in which the accumulated water, in its totality, is flowing.
ENVO:01000634	volcanic eruption	ENVO:03000010|RO:0000057 some ENVO:00000247|RO:0000057 some ENVO:01000638|RO:0002233 some ENVO:01000648|RO:0002234 some ENVO:01000266	 some magma| some planetary crust| some volcano| some water vapour|material transport process		obo:subsets/envo-basic.obo#environmental_hazards	A volcanic eruption is a process during which lava, tephra (ash, lapilli, volcanic bombs and blocks), and assorted gases are expelled from a volcanic vent or fissure.
ENVO:01000635	planetary landmass	BFO:0000050 some ENVO:01000800|ENVO:01001782|RO:0002473 some ENVO:01000814	 some planet| some solid environmental material|landmass	ground|land		A landmass which is part of a planet.
ENVO:01000637	outer space	ENVO:00010483	environmental material	space	obo:subsets/envo-basic.obo#envoAstro	Outer space is a hard vacuum containing a low density of particles, predominantly a plasma of hydrogen and helium as well as electromagnetic radiation, magnetic fields, neutrinos, dust and cosmic rays that exists between celestial bodies.
ENVO:01000638	planetary crust	ENVO:01000639	planetary structural layer	crust		A planetary crust is the outermost solid shell of a rocky planet or natural satellite, which is chemically distinct from the underlying mantle.
ENVO:01000639	planetary structural layer	BFO:0000050 some ENVO:01000800|ENVO:01000281	 some planet|layer			A planetary structural layer is laminar part of a terrestrial planet or other rocky body large enough to have differentiation by density. Planetary layers have differing physicochemical properties and composition.
ENVO:01000646	lithosphere	BFO:0000051 some ENVO:01000638|ENVO:01000639|RO:0002473 some ENVO:01000814	 some planetary crust| some solid environmental material|planetary structural layer			A lithosphere is the outermost shell of a terrestrial-type planet or natural satellite that is defined by its rigid mechanical properties.
ENVO:01000648	magma	ENVO:00010483|RO:0001025 some ENVO:01000639	 some planetary structural layer|environmental material			Magma is a mixture of molten or semi-molten rock, volatiles, and solids that is found beneath the uppermost solid layer of a planetary body. Besides molten rock, magma may also contain suspended crystals, dissolved gas and sometimes gas bubbles.
ENVO:01000650	stream channel	ENVO:00000395	channel of a watercourse			A channel of a watercourse which contains a stream.
ENVO:01000652	river channel	ENVO:01000650|RO:0001015 some ENVO:00000022	 some river|stream channel			A stream channel which contains a river.
ENVO:01000655	explosive eruption	ENVO:01000634	volcanic eruption		obo:subsets/envo-basic.obo#environmental_hazards	An explosive eruption is a volcanic process in which pressurised magma is violently expelled and froths into volcanic ash. Explosive eruptions can eject a cloud of rocks, dust, gas, and pyroclastic material  which may then collapse, creating a pyroclastic flow of hot volcanic matter.
ENVO:01000656	effusive eruption	BFO:0000051 some ENVO:01000730|ENVO:01000634|RO:0002233 some ENVO:01000648|RO:0002234 some ENVO:01000231	 some lava| some lava flow process| some magma|volcanic eruption		obo:subsets/envo-basic.obo#environmental_hazards	An effusive eruption is a volcanic eruption during which lava flows onto the ground.
ENVO:01000660	tephra	ENVO:00010483|RO:0002353 some ENVO:01000655	 some explosive eruption|environmental material			Tephra is fragmental material produced by a volcanic eruption regardless of composition, fragment size or emplacement mechanism.
ENVO:01000667	geological fracture	ENVO:00000191	solid astronomical body part	fissure|fracture		A geological fracture is any separation in a geologic formation, such as a joint or a fault that divides a mass of rock into two or more pieces.
ENVO:01000668	geological fault	ENVO:01000667	geological fracture	fault		A geological fault is a planar fracture or discontinuity in a volume of rock, across which there has been significant displacement as a result of rock mass movement.
ENVO:01000669	active geological fault	ENVO:01000668|RO:0000056 some ENVO:01001093	 some tectonic movement|geological fault	active fault	obo:subsets/envo-basic.obo#environmental_hazards	An active fault is a fault that is likely to become the source of another earthquake sometime in the future. Geologists commonly consider faults to be active if there has been movement observed or evidence of seismic activity during the last 10,000 years.
ENVO:01000677	earthquake	ENVO:03000010	material transport process	quake|temblor|tremor	obo:subsets/envo-basic.obo#environmental_hazards	An earthquake is a process during which energy is released in an astronomical body's crust, causing the displacement of crustal parts and the generation of seismic waves.
ENVO:01000678	tectonic earthquake	BFO:0000051 some ENVO:01001767|ENVO:01000677|RO:0000057 some ENVO:01000669|RO:0002427 some ENVO:01001093	 some active geological fault| some structural collapse process| some tectonic movement|earthquake		obo:subsets/envo-basic.obo#environmental_hazards	An earthquake caused by the sudden release of energy accumulated in an astronomical body's crust, as the elastic strain placed on constituent rock masses causes them to fracture.
ENVO:01000679	megathrust earthquake	ENVO:01000678|RO:0000057 some ENVO:01001100	 some convergent plate boundary|tectonic earthquake		obo:subsets/envo-basic.obo#environmental_hazards	A megathrust earthquake is a tectonic earthquake which occurs at subduction zones at destructive plate boundaries (convergent boundaries). These interplate earthquakes are the planet's most powerful, with moment magnitudes that can exceed 9.0.
ENVO:01000680	polluted lake	ENVO:00000020	lake		obo:subsets/envo-basic.obo#environmental_hazards	A lake which has concentrations of environmental contaminants high enough to harm the ecosystems associated with it.
ENVO:01000685	water mass	ENVO:01001476|RO:0002473 some ENVO:00002006	 some liquid water|body of liquid			A mass of water.
ENVO:01000687	coast	RO:0002131 some ENVO:01000635	 some planetary landmass			A coast is the area where land meets the sea, ocean, or lake.
ENVO:01000689	tsunami	ENVO:01000981	mass liquid flow	seismic sea wave|tidal wave	obo:subsets/envo-basic.obo#environmental_hazards	A tsunami is a process during which a series of waves is generated in a water body, typically an ocean or large lake, by the displacement of a large volume of water. Earthquakes, volcanic eruptions and other underwater explosions (including detonations of underwater nuclear devices), landslides, glacier calvings, meteorite impacts and other disturbances above or below water all have the potential to generate a tsunami.
ENVO:01000690	mass wasting	BFO:0000051 some ENVO:03000009|BFO:0000051 some ENVO:03000016|ENVO:03000010|RO:0000057 some ENVO:00002000	 some material accumulation process| some material decumulation process| some slope|material transport process	mass movement|slope movement	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	Mass wasting is the geomorphic process by which solid environmental material such as soil, sand, regolith, and/or rock move downslope typically as a mass, largely under the force of gravity, but frequently affected by water and water content as in submarine environments and mudslides.
ENVO:01000691	avalanche	ENVO:01000696	mass wasting flow	snowslide|snowslip	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A mass wasting flow during which snow rapidly flows down a sloping surface.
ENVO:01000692	landslide process	ENVO:01000690	mass wasting	landslip	obo:subsets/envo-basic.obo#environmental_hazards	A landslide is a process whereby a large mass of earth and rocks moves down a hill or a mountainside.
ENVO:01000693	rockfall	ENVO:01000690	mass wasting		obo:subsets/envo-basic.obo#environmental_hazards	
ENVO:01000694	geological subsidence	ENVO:03000010	material transport process	subsidence	obo:subsets/envo-basic.obo#environmental_hazards	A material transport process during which a geological surface shifts downward relative to a datum such as sea-level.
ENVO:01000695	mudslide	ENVO:01000690	mass wasting		obo:subsets/envo-basic.obo#environmental_hazards	
ENVO:01000696	mass wasting flow	ENVO:01000690	mass wasting	flow	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A mass wasting flow is a form of mass wasting during which the moving materials behave similarly to a flowing fluid. Water, air and ice are often involved in enabling fluidlike motion of the material.
ENVO:01000697	mudflow	ENVO:01000696	mass wasting flow	mud flow	obo:subsets/envo-basic.obo#environmental_hazards	A mudflow is a form of mass wasting which involves very rapid to extremely rapid surging flow of debris that has become partially or fully liquified by the addition of significant amounts of water to clay-rich source material.
ENVO:01000698	debris flow	ENVO:01000696|RO:0000057 some ENVO:00000100|RO:0000057 some ENVO:00001995|RO:0000057 some ENVO:00001998|RO:0000057 some ENVO:01000650	 some rock| some soil| some stream channel| some valley|mass wasting flow		obo:subsets/envo-basic.obo#environmental_hazards	A mass wasting flow during which water-laden masses of soil and fragmented rock rush down the slopes of elevations, funnel into stream channels, entrain objects in their paths, and form thick, muddy deposits on valley floors.
ENVO:01000699	lahar	ENVO:01000697	mudflow		obo:subsets/envo-basic.obo#environmental_hazards	A lahar is a type of mudflow or debris flow composed of a slurry of pyroclastic material, rocky debris, and water. The material flows down from a volcano, typically along a river valley.
ENVO:01000701	volcanic ash					Volcanic ash is an environmental material which consists of fragments of pulverized rock, minerals, and volcanic glass, created during volcanic eruptions and measuring less than 2 millimetres in diameter. Volcanic ash is formed during explosive volcanic eruptions, phreatomagmatic eruptions and during transport in pyroclastic density currents.
ENVO:01000702	ash fall process	ENVO:01000875|RO:0000057 some ENVO:01000324|RO:0000057 some ENVO:01000660|RO:0000057 some ENVO:01000701	 some planetary surface| some tephra| some volcanic ash|precipitation process		obo:subsets/envo-basic.obo#environmental_hazards	An ash fall process is a process in which volcanic ash formed during an explosive volcanic eruption, phreatomagmatic eruption, or during material transport in pyroclastic density currents is pulled towards the planetary surface by gravity.
ENVO:01000703	hydrological precipitation process	ENVO:01000875	precipitation process	precipitation		Hydrological precipitation is a process during which any product of the condensation of atmospheric water vapour is pulled to the planetary surface by gravity.
ENVO:01000707	coastal flooding	ENVO:02500002|RO:0000057 some ENVO:01000687	 some coast|flooding		obo:subsets/envo-basic.obo#environmental_hazards	Coastal flooding is a process in which normally dry, low-lying land near a coast is flooded by sea water.
ENVO:01000708	riverine flooding	ENVO:02500002	flooding		obo:subsets/envo-basic.obo#environmental_hazards	Riverine flooding is a process in which the flow rate of river water exceeds the capacity of its channel, thus flooding neighbouring land. Bends and meanders in a river channel are particularly disposed to such flooding.
ENVO:01000709	flash flooding	ENVO:02500002|RO:0000057 some ENVO:00000309	 some depressed landform|flooding		obo:subsets/envo-basic.obo#environmental_hazards	Flash flooding is a process in which low-lying land is inundated with water for a short period of time and are usually the result of precipitation or a breach in the container of a water body.
ENVO:01000710	flood	ENVO:00000063|RO:0002354 some ENVO:02500002	 some flooding|water body		obo:subsets/envo-basic.obo#environmental_hazards	An unusual accumulation of water above the ground caused by high tide, heavy rain, melting snow or rapid runoff from paved areas.
ENVO:01000711	coastal flood	ENVO:01000710|RO:0002131 some ENVO:01000687|RO:0002354 some ENVO:01000707	 some coast| some coastal flooding|flood		obo:subsets/envo-basic.obo#environmental_hazards	A coastal flood is a flood which is formed as a result of large amounts of water from marine water bodies or large lakes being transported to usually dry land by displacement processes such as high winds or seismic activity.
ENVO:01000712	riverine flood	ENVO:01000710|RO:0002150 some ENVO:00000022|RO:0002354 some ENVO:01000708	 some river| some riverine flooding|flood		obo:subsets/envo-basic.obo#environmental_hazards	A riverine flood is a flood which is formed as a result of a river's flow rate exceeding the capacity of its channel.
ENVO:01000713	flash flood	ENVO:01000710|RO:0002354 some ENVO:01000709	 some flash flooding|flood		obo:subsets/envo-basic.obo#environmental_hazards	A flash flood is a flood formed by the rapid flooding of geomorphic low-lying areas. It may be caused by heavy rain associated with a severe thunderstorm, hurricane, tropical storm, or meltwater from ice or snow flowing over ice sheets or snowfields. Flash floods may also occur after the collapse of a natural ice or debris dam, or a human structure such as a man-made dam. Flash floods are distinguished from a regular flood by a timescale of less than six hours.
ENVO:01000714	storm surge	ENVO:01000711|RO:0002354 some ENVO:01000716	 some storm surge process|coastal flood		obo:subsets/envo-basic.obo#environmental_hazards	A storm surge is a coastal flood which is caused by low-pressure weather systems such as tropical cyclones and strong extratropical cyclones, the severity of which is affected by the shallowness and orientation of the water body relative to storm path, and the timing of tides.
ENVO:01000715	meteotsunami	ENVO:01000689	tsunami	rissaga	obo:subsets/envo-basic.obo#environmental_hazards	A meteotsunami is a tsunami caused by atmospheric processes and differences in air pressure.
ENVO:01000716	storm surge process	ENVO:01000707	coastal flooding		obo:subsets/envo-basic.obo#environmental_hazards	A storm surge process is a coastal flooding process which is caused by low pressure weather systems such as tropical cyclones and strong extratropical cyclones, the severity of which is affected by the shallowness and orientation of the water body relative to storm path, and the timing of tides.
ENVO:01000717	areal flooding	ENVO:02500002	flooding		obo:subsets/envo-basic.obo#environmental_hazards	Areal flooding is a flooding process in which flat or low-lying areas become inundated with water due to water input exceeding infiltration, evaporation, or run off.
ENVO:01000718	urban flooding	ENVO:02500002	flooding		obo:subsets/envo-basic.obo#environmental_hazards	Urban flooding is a flooding process in which land or property in a built environment, particularly in more densely populated areas, is inundated due to the rate of water input exceeding that of water drainage provided by the environment's drainage systems.
ENVO:01000724	condensation process	ENVO:01001510	material congelation process			Condensation is a process during which a gas undergoes a phase transition into a liquid.
ENVO:01000730	lava flow process	ENVO:01000981|RO:0000057 some ENVO:01000231|RO:0000057 some ENVO:01000635	 some lava| some planetary landmass|mass liquid flow		obo:subsets/envo-basic.obo#environmental_hazards	A process in which a volume of lava emitted during an effusive eruption moves along a solid surface.
ENVO:01000739	habitat	BFO:0000050 some ENVO:01000817|ENVO:01001110	 some biosphere|ecosystem			An environmental system which can sustain and allow the growth of an ecological population.
ENVO:01000760	cloud	ENVO:01001008	meteor	cloud mass	obo:subsets/envo-basic.obo#envoAtmo	A cloud is a visible mass of aerosolised liquid droplets or frozen crystals suspended in an atmosphere above the surface of a planetary body.
ENVO:01000786	fire	ENVO:01000839	combustion process			A fire is a process whereby rapid and exothermic oxidation of a material through a combustion process releases heat, light, and other products.
ENVO:01000787	wildfire	BFO:0000066 some ENVO:00000446|ENVO:01000788|RO:0002234 some ENVO:01000790	 some hydrocarbon flame| some terrestrial biome|conflagration	wildland fire	obo:subsets/envo-basic.obo#environmental_hazards	A conflagration which is uncontrolled and combusts material in a vegetated area, be it rural or wild.
ENVO:01000788	conflagration	ENVO:01000786	fire	blaze|large fire		A fire which occurs in a large spatial area poses a risk to human life, animal life, health, and/or property.
ENVO:01000789	flame	ENVO:01000797	gaseous environmental material			A portion of gas which is emitted by a fire or other exothermic reaction, is of increased temperature, and typically emits light in the visible range.
ENVO:01000790	hydrocarbon flame	ENVO:01000789	flame			A flame which is produced by the combustion of hydrocarbon fuel.
ENVO:01000791	forest fire	BFO:0000066 some ENVO:00000111|ENVO:01001292|RO:0000057 some ENVO:01001243	 some forest ecosystem| some forested area|land fire		obo:subsets/envo-basic.obo#environmental_hazards	A wildfire which occurs in a forest, primarily consuming vegetation as fuel.
ENVO:01000792	mass gaseous flow	ENVO:01001747|RO:0000057 some ENVO:01000797	 some gaseous environmental material|mass fluid flow	wind	obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	A process whereby a large volume of gas moves due to a disequilibrium of physical forces.
ENVO:01000793	atmospheric wind	BFO:0000066 some ENVO:01000267|ENVO:01000792	 some atmosphere|mass gaseous flow	A mass gaseous flow which occurrs in a planet's atmosphere due to internal pressure disequilibria.|wind	obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	
ENVO:01000797	gaseous environmental material	ENVO:02000140	fluid environmental material	gas		A material entity which is composed of one or more chemical entities and has neither independent shape nor volume but tends to expand indefinitely.
ENVO:01000798	plasma	ENVO:02000140	fluid environmental material			A material entity which is composed of a volume of unbound positive and negative particles in roughly equal numbers, conducts electricity, and possesses internal magnetic fields.
ENVO:01000799	astronomical body	ENVO:01000804	astronomical object	celestial body	obo:subsets/envo-basic.obo#envoAstro	An object which is naturally occuring, bound together by gravitational or electromagnetic forces, and surrounded by space.
ENVO:01000800	planet	ENVO:01000799	astronomical body		obo:subsets/envo-basic.obo#envoAstro|obo:subsets/envo-basic.obo#envoPolar	A planet is an astronomical body orbiting a star or stellar remnant that is massive enough to be rounded by its own gravity, is not massive enough to cause thermonuclear fusion, and has cleared its neighbouring region of planetesimals.
ENVO:01000804	astronomical object	BFO:0000051 some ENVO:01000799|RO:0000086 some ENVO:01001164|RO:0002219 some ENVO:01000637	 some astronomical body| some geodiversity|surrounded by some outer space	celestial object	obo:subsets/envo-basic.obo#envoAstro	An object which is composed of one or more gravitationally bound structures that are associated with a position in space.
ENVO:01000813	astronomical body part	BFO:0000050 some ENVO:01000799	 some astronomical body		obo:subsets/envo-basic.obo#envoAstro|obo:subsets/envo-basic.obo#envoPolar	A material part of an astronomical body.
ENVO:01000814	solid environmental material	ENVO:00010483	environmental material			An environmental material which is in a solid state.
ENVO:01000815	liquid environmental material	ENVO:02000140	fluid environmental material		obo:subsets/envo-basic.obo#envoPolar	An environmental material which is in a liquid state.
ENVO:01000817	biosphere	ENVO:01001784	compound astronomical body part		obo:subsets/envo-basic.obo#envoAstro|obo:subsets/envo-basic.obo#envoPolar	A biosphere is a part of an astronomical body which includes, as parts, all the living entities within the gravitational sphere of influence of that body, as well as the non-living and dead entities with which they interact.
ENVO:01000819	hydrosphere	ENVO:01001477|RO:0002473 some ENVO:00002006	 some liquid water|liquid astronomical body part		obo:subsets/envo-basic.obo#envoAstro|obo:subsets/envo-basic.obo#envoPolar	An astronomical body part which is composed of the combined mass of water found on, under, and over the surface of a planet.
ENVO:01000820	pedosphere	ENVO:01001784|RO:0002131 some ENVO:01000267|RO:0002131 some ENVO:01000646|RO:0002131 some ENVO:01000817|RO:0002131 some ENVO:01000819|RO:0002473 some ENVO:00001998	 some atmosphere| some biosphere| some hydrosphere| some lithosphere| some soil|compound astronomical body part		obo:subsets/envo-basic.obo#envoAstro	An astronomical body part which is composed of soil, subject to soil formation processes, and found on the surface of a lithosphere.
ENVO:01000828	humid air	ENVO:00002005|obo:subsets/envo-basic.obo#has_increased_levels_of some ENVO:01000266	 some water vapour|air			Air which has increased levels of water vapour.
ENVO:01000829	water vapour saturated air	ENVO:01000828	humid air	water-vapour-saturated air|wet air		Air which has a partial pressure of water vapour equal or near equal to its equilibrium vapor pressure at a given temperature.
ENVO:01000830	water-based rainfall	ENVO:01000703|RO:0000057 some ENVO:01000829|RO:0000057 some ENVO:01000832	 some raindrop| some water vapour saturated air|hydrological precipitation process	rain|rain fall|rainfall	obo:subsets/envo-basic.obo#envoPolar	A hydrological precipitation process in which atmospheric water vapour condenses to form droplets of liquid water massive enough to fall to a planetary surface due to the planet's gravity.
ENVO:01000831	droplet	ENVO:01001690	mass of liquid	drop		A droplet is a small column of liquid, bounded completely or almost completely by free surfaces which maintains its shape due to the surface tension of the liquid.
ENVO:01000832	raindrop	ENVO:01000831|RO:0002354 some ENVO:01000724	 some condensation process|droplet			A droplet formed by condensation of vapour in an atmosphere and which is sufficiently massive to overcome atmospheric resistance and fall to a planetary surface due to gravity.
ENVO:01000838	smoke	ENVO:00010505|RO:0002354 some ENVO:01000839	 some combustion process|aerosol			
ENVO:01000839	combustion process	ENVO:01000840|RO:0002234 some ENVO:01000838	 some smoke|thermolysis			Combustion or burning is a high-temperature exothermic redox chemical reaction between a fuel and an oxidant that produces oxidized, often gaseous products, in a mixture termed as smoke.
ENVO:01000840	thermolysis	ENVO:03000043	material transformation process	thermal decomposition		A chemical decomposition (the separation of a single chemical compound into its two or more elemental parts or to simpler compounds) caused by heat.
ENVO:01000874	hailfall	ENVO:01000703|RO:0000057 some ENVO:03400012	 some hail stone|hydrological precipitation process	hail fall	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A hydrological process during which hail stones fall to the surface of an astronomical body.
ENVO:01000875	precipitation process	ENVO:03000010	material transport process			A precipitation process is a process in which a portion of some substance segregates from a material in which that substance or its precursors were dissolved or suspended in and settles due to a force such as gravity or centrifugal force.
ENVO:01000876	storm	ENVO:02500000	environmental system process		obo:subsets/envo-basic.obo#environmental_hazards	A storm is an environmental process in which an environmental system and the processes it participates in are strongly perturbed by external forcings. These forcings typically increase the rates of processes unfolding in the system, relative to their normal rates.
ENVO:01000877	atmospheric storm	BFO:0000066 some ENVO:01000267|ENVO:01000876	 some atmosphere|storm		obo:subsets/envo-basic.obo#environmental_hazards	An atmospheric storm is a process in which a portion of an astronomical body's atmosphere is strongly perturbed from its prevaling weather.
ENVO:01000878	thunderstorm	BFO:0000051 some ENVO:01000898|ENVO:01001294	 some atmospheric lightning|convective storm	electrical storm|lightning storm	obo:subsets/envo-basic.obo#environmental_hazards	An atmospheric storm which occurs in cumulonimbus clouds and during which lightning and thunder occur.
ENVO:01000879	rainstorm	ENVO:01000877	atmospheric storm		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAtmo	An atmospheric storm during which intense rainfall occurs.
ENVO:01000880	hailstorm	ENVO:01000882	icestorm		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	An atmospheric storm during which intense hailfall occurs
ENVO:01000881	snowstorm	ENVO:01000877	atmospheric storm		obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	An atmospheric storm during which intense snowfall occurs.
ENVO:01000882	icestorm	BFO:0000051 some ENVO:01000896|ENVO:01000877|RO:0002234 some ENVO:01000547	 some freezing rainfall| some glaze ice layer|atmospheric storm	glaze event|glaze event|glaze storm|ice storm|silver storm|silver thaw|silver thaw	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoAtmo|obo:subsets/envo-basic.obo#envoPolar	An atmospheric storm during which freezing rain falls and accumulates as ice on exposed surfaces.
ENVO:01000895	snowfall	ENVO:01000703|RO:0000057 some ENVO:01000406	 some snow|hydrological precipitation process	snow fall	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	A hydrological process in which irregular aggregates of snow fall to the surface of an astronomical body.
ENVO:01000896	freezing rainfall	ENVO:01000830	water-based rainfall	freezing rain|freezing rain fall	obo:subsets/envo-basic.obo#environmental_hazards|obo:subsets/envo-basic.obo#envoPolar	Water-based rainfall which freezes either 1) on impact with a surface to form a coating of clear ice (glaze) or 2) after percolating through surface layers.
ENVO:01000897	electrostatic discharge process	ENVO:02500000	environmental system process			A process during which a sudden flow of electricity occurs, often accompanied by a visible release of photons, between two electrically charged objects due to contact, an electrical short, or dielectric breakdown.
ENVO:01000898	atmospheric lightning	BFO:0000066 some ENVO:01000267|ENVO:01000897|RO:0000057 some ENVO:01000760|RO:0002234 some ENVO:01000798	 some atmosphere| some cloud| some plasma|electrostatic discharge process	lightning	obo:subsets/envo-basic.obo#environmental_hazards	A sudden electrostatic discharge which occurs during an electrical storm as differentially charged atmospheric entities equalise their charge.
