Level	Rule Name	Subject	Property	Value
WARN	missing_definition	ENVO:00002272	IAO:0000115	
WARN	missing_definition	ENVO:00002276	IAO:0000115	
WARN	missing_definition	ENVO:00002873	IAO:0000115	
WARN	missing_definition	ENVO:00002926	IAO:0000115	
WARN	missing_definition	ENVO:00003032	IAO:0000115	
WARN	missing_definition	ENVO:00003045	IAO:0000115	
WARN	missing_definition	ENVO:00003065	IAO:0000115	
WARN	missing_definition	ENVO:00003071	IAO:0000115	
WARN	missing_definition	ENVO:00003096	IAO:0000115	
WARN	missing_definition	ENVO:00003097	IAO:0000115	
WARN	missing_definition	ENVO:00003859	IAO:0000115	
WARN	missing_definition	ENVO:00003870	IAO:0000115	
WARN	missing_definition	ENVO:00003884	IAO:0000115	
WARN	missing_definition	ENVO:00003900	IAO:0000115	
WARN	missing_definition	ENVO:00003903	IAO:0000115	
WARN	missing_definition	ENVO:00003908	IAO:0000115	
WARN	missing_definition	ENVO:00003927	IAO:0000115	
WARN	missing_definition	ENVO:00003965	IAO:0000115	
WARN	missing_definition	ENVO:00003978	IAO:0000115	
WARN	missing_definition	ENVO:00005788	IAO:0000115	
WARN	missing_definition	ENVO:00005793	IAO:0000115	
WARN	missing_definition	ENVO:00005794	IAO:0000115	
WARN	missing_definition	ENVO:00005796	IAO:0000115	
WARN	missing_definition	ENVO:00005798	IAO:0000115	
WARN	missing_definition	ENVO:00005799	IAO:0000115	
WARN	missing_definition	ENVO:0010003	IAO:0000115	
WARN	missing_definition	ENVO:01000084	IAO:0000115	
WARN	missing_definition	ENVO:01000085	IAO:0000115	
WARN	missing_definition	ENVO:01000086	IAO:0000115	
WARN	missing_definition	ENVO:01000087	IAO:0000115	
WARN	missing_definition	ENVO:01000088	IAO:0000115	
WARN	missing_definition	ENVO:01000089	IAO:0000115	
WARN	missing_definition	ENVO:01000090	IAO:0000115	
WARN	missing_definition	ENVO:01000091	IAO:0000115	
WARN	missing_definition	ENVO:01000092	IAO:0000115	
WARN	missing_definition	ENVO:01000093	IAO:0000115	
WARN	missing_definition	ENVO:01000095	IAO:0000115	
WARN	missing_definition	ENVO:01000096	IAO:0000115	
WARN	missing_definition	ENVO:01000097	IAO:0000115	
WARN	missing_definition	ENVO:01000101	IAO:0000115	
WARN	missing_definition	ENVO:01000102	IAO:0000115	
WARN	missing_definition	ENVO:01000144	IAO:0000115	
WARN	missing_definition	ENVO:01000145	IAO:0000115	
WARN	missing_definition	ENVO:01000146	IAO:0000115	
WARN	missing_definition	ENVO:01000147	IAO:0000115	
WARN	missing_definition	ENVO:01000148	IAO:0000115	
WARN	missing_definition	ENVO:01000149	IAO:0000115	
WARN	missing_definition	ENVO:01000192	IAO:0000115	
WARN	missing_definition	ENVO:01000193	IAO:0000115	
WARN	missing_definition	ENVO:01000195	IAO:0000115	
WARN	missing_definition	ENVO:01000218	IAO:0000115	
WARN	missing_definition	ENVO:01000338	IAO:0000115	
WARN	missing_definition	ENVO:01000391	IAO:0000115	
WARN	missing_definition	ENVO:01000400	IAO:0000115	
WARN	missing_definition	ENVO:01000403	IAO:0000115	
WARN	missing_definition	ENVO:01000418	IAO:0000115	
WARN	missing_definition	ENVO:01000432	IAO:0000115	
WARN	missing_definition	ENVO:01000433	IAO:0000115	
WARN	missing_definition	ENVO:01000434	IAO:0000115	
WARN	missing_definition	ENVO:01000435	IAO:0000115	
WARN	missing_definition	ENVO:01000471	IAO:0000115	
WARN	missing_definition	ENVO:01000478	IAO:0000115	
WARN	missing_definition	ENVO:01000508	IAO:0000115	
WARN	missing_definition	ENVO:01000549	IAO:0000115	
WARN	missing_definition	ENVO:01000558	IAO:0000115	
WARN	missing_definition	ENVO:01000599	IAO:0000115	
WARN	missing_definition	ENVO:01000636	IAO:0000115	
WARN	missing_definition	ENVO:01000642	IAO:0000115	
WARN	missing_definition	ENVO:01000643	IAO:0000115	
WARN	missing_definition	ENVO:01000693	IAO:0000115	
WARN	missing_definition	ENVO:01000695	IAO:0000115	
WARN	missing_definition	ENVO:01000793	IAO:0000115	
WARN	missing_definition	ENVO:01000795	IAO:0000115	
WARN	missing_definition	ENVO:01000803	IAO:0000115	
WARN	missing_definition	ENVO:01000834	IAO:0000115	
WARN	missing_definition	ENVO:01000837	IAO:0000115	
WARN	missing_definition	ENVO:01000838	IAO:0000115	
WARN	missing_definition	ENVO:01000929	IAO:0000115	
WARN	missing_definition	ENVO:01001003	IAO:0000115	
WARN	missing_definition	ENVO:01001189	IAO:0000115	
WARN	missing_definition	ENVO:01001193	IAO:0000115	
WARN	missing_definition	ENVO:01001239	IAO:0000115	
WARN	missing_definition	ENVO:01001391	IAO:0000115	
WARN	missing_definition	ENVO:01001392	IAO:0000115	
WARN	missing_definition	ENVO:01001393	IAO:0000115	
WARN	missing_definition	ENVO:01001394	IAO:0000115	
WARN	missing_definition	ENVO:01001471	IAO:0000115	
WARN	missing_definition	ENVO:01001472	IAO:0000115	
WARN	missing_definition	ENVO:01001473	IAO:0000115	
WARN	missing_definition	ENVO:01001474	IAO:0000115	
WARN	missing_definition	ENVO:01001494	IAO:0000115	
WARN	missing_definition	ENVO:01001511	IAO:0000115	
WARN	missing_definition	ENVO:01001606	IAO:0000115	
WARN	missing_definition	ENVO:01001644	IAO:0000115	
WARN	missing_definition	ENVO:01001787	IAO:0000115	
WARN	missing_definition	ENVO:01001788	IAO:0000115	
WARN	missing_definition	ENVO:01001789	IAO:0000115	
WARN	missing_definition	ENVO:01001790	IAO:0000115	
WARN	missing_definition	ENVO:01001807	IAO:0000115	
WARN	missing_definition	ENVO:01001808	IAO:0000115	
WARN	missing_definition	ENVO:01001811	IAO:0000115	
WARN	missing_definition	ENVO:01001812	IAO:0000115	
WARN	missing_definition	ENVO:01001820	IAO:0000115	
WARN	missing_definition	ENVO:01001847	IAO:0000115	
WARN	missing_definition	ENVO:01001849	IAO:0000115	
WARN	missing_definition	ENVO:01001877	IAO:0000115	
WARN	missing_definition	ENVO:01001899	IAO:0000115	
WARN	missing_definition	ENVO:02000084	IAO:0000115	
WARN	missing_definition	ENVO:02000092	IAO:0000115	
WARN	missing_definition	ENVO:02000093	IAO:0000115	
WARN	missing_definition	ENVO:02000096	IAO:0000115	
WARN	missing_definition	ENVO:02000097	IAO:0000115	
WARN	missing_definition	ENVO:02000098	IAO:0000115	
WARN	missing_definition	ENVO:02000102	IAO:0000115	
WARN	missing_definition	ENVO:02000104	IAO:0000115	
WARN	missing_definition	ENVO:02000106	IAO:0000115	
WARN	missing_definition	ENVO:02000108	IAO:0000115	
WARN	missing_definition	ENVO:02000109	IAO:0000115	
WARN	missing_definition	ENVO:02000111	IAO:0000115	
WARN	missing_definition	ENVO:02000113	IAO:0000115	
WARN	missing_definition	ENVO:02000114	IAO:0000115	
WARN	missing_definition	ENVO:02000116	IAO:0000115	
WARN	missing_definition	ENVO:02000120	IAO:0000115	
WARN	missing_definition	ENVO:02000121	IAO:0000115	
WARN	missing_definition	ENVO:02500006	IAO:0000115	
WARN	missing_definition	ENVO:02500014	IAO:0000115	
WARN	missing_definition	ENVO:02500015	IAO:0000115	
WARN	missing_definition	ENVO:02500019	IAO:0000115	
WARN	missing_definition	ENVO:02500020	IAO:0000115	
WARN	missing_definition	ENVO:02500022	IAO:0000115	
WARN	missing_definition	ENVO:02500024	IAO:0000115	
WARN	missing_definition	ENVO:02500025	IAO:0000115	
WARN	missing_definition	ENVO:03520000	IAO:0000115	
WARN	missing_definition	ENVO:03520001	IAO:0000115	
WARN	missing_definition	ENVO:03520002	IAO:0000115	
WARN	missing_definition	ENVO:2000009	IAO:0000115	
WARN	missing_definition	ENVO:2000013	IAO:0000115	
WARN	missing_definition	ENVO:2000014	IAO:0000115	
WARN	missing_definition	ENVO:2000035	IAO:0000115	
WARN	missing_definition	ENVO:2000038	IAO:0000115	
WARN	missing_definition	ENVO:2000039	IAO:0000115	
WARN	missing_definition	ENVO:2000040	IAO:0000115	
WARN	missing_definition	ENVO:2000041	IAO:0000115	
WARN	missing_definition	ENVO:2000042	IAO:0000115	
WARN	missing_definition	ENVO:2000043	IAO:0000115	
WARN	missing_definition	ENVO:2000045	IAO:0000115	
WARN	missing_definition	ENVO:2100004	IAO:0000115	
WARN	missing_definition	ENVO:2100005	IAO:0000115	
WARN	missing_definition	ENVO:2100006	IAO:0000115	
WARN	missing_definition	FOODON:00001001	IAO:0000115	
WARN	missing_definition	FOODON:00001005	IAO:0000115	
WARN	missing_definition	FOODON:00001008	IAO:0000115	
WARN	missing_definition	FOODON:00001010	IAO:0000115	
WARN	missing_definition	FOODON:00001011	IAO:0000115	
WARN	missing_definition	FOODON:00001017	IAO:0000115	
WARN	missing_definition	FOODON:00001020	IAO:0000115	
WARN	missing_definition	FOODON:00001021	IAO:0000115	
WARN	missing_definition	FOODON:00001024	IAO:0000115	
WARN	missing_definition	FOODON:00001025	IAO:0000115	
WARN	missing_definition	FOODON:00001027	IAO:0000115	
WARN	missing_definition	FOODON:00001035	IAO:0000115	
WARN	missing_definition	FOODON:00001040	IAO:0000115	
WARN	missing_definition	FOODON:00001048	IAO:0000115	
WARN	missing_definition	FOODON:00001051	IAO:0000115	
WARN	missing_definition	FOODON:00001052	IAO:0000115	
WARN	missing_definition	FOODON:00001053	IAO:0000115	
WARN	missing_definition	FOODON:00001054	IAO:0000115	
WARN	missing_definition	FOODON:00001055	IAO:0000115	
WARN	missing_definition	FOODON:00001058	IAO:0000115	
WARN	missing_definition	FOODON:00001060	IAO:0000115	
WARN	missing_definition	FOODON:00001062	IAO:0000115	
WARN	missing_definition	FOODON:00001063	IAO:0000115	
WARN	missing_definition	FOODON:00001064	IAO:0000115	
WARN	missing_definition	FOODON:00001069	IAO:0000115	
WARN	missing_definition	FOODON:00001075	IAO:0000115	
WARN	missing_definition	FOODON:00001077	IAO:0000115	
WARN	missing_definition	FOODON:00001080	IAO:0000115	
WARN	missing_definition	FOODON:00001082	IAO:0000115	
WARN	missing_definition	FOODON:00001083	IAO:0000115	
WARN	missing_definition	FOODON:00001089	IAO:0000115	
WARN	missing_definition	FOODON:00001090	IAO:0000115	
WARN	missing_definition	FOODON:00001091	IAO:0000115	
WARN	missing_definition	FOODON:00001093	IAO:0000115	
WARN	missing_definition	FOODON:00001094	IAO:0000115	
WARN	missing_definition	FOODON:00001096	IAO:0000115	
WARN	missing_definition	FOODON:00001097	IAO:0000115	
WARN	missing_definition	FOODON:00001098	IAO:0000115	
WARN	missing_definition	FOODON:00001099	IAO:0000115	
WARN	missing_definition	FOODON:00001100	IAO:0000115	
WARN	missing_definition	FOODON:00001102	IAO:0000115	
WARN	missing_definition	FOODON:00001106	IAO:0000115	
WARN	missing_definition	FOODON:00001107	IAO:0000115	
WARN	missing_definition	FOODON:00001111	IAO:0000115	
WARN	missing_definition	FOODON:00001114	IAO:0000115	
WARN	missing_definition	FOODON:00001118	IAO:0000115	
WARN	missing_definition	FOODON:00001120	IAO:0000115	
WARN	missing_definition	FOODON:00001121	IAO:0000115	
WARN	missing_definition	FOODON:00001124	IAO:0000115	
WARN	missing_definition	FOODON:00001125	IAO:0000115	
WARN	missing_definition	FOODON:00001126	IAO:0000115	
WARN	missing_definition	FOODON:00001127	IAO:0000115	
WARN	missing_definition	FOODON:00001129	IAO:0000115	
WARN	missing_definition	FOODON:00001130	IAO:0000115	
WARN	missing_definition	FOODON:00001134	IAO:0000115	
WARN	missing_definition	FOODON:00001135	IAO:0000115	
WARN	missing_definition	FOODON:00001136	IAO:0000115	
WARN	missing_definition	FOODON:00001139	IAO:0000115	
WARN	missing_definition	FOODON:00001140	IAO:0000115	
WARN	missing_definition	FOODON:00001141	IAO:0000115	
WARN	missing_definition	FOODON:00001146	IAO:0000115	
WARN	missing_definition	FOODON:00001150	IAO:0000115	
WARN	missing_definition	FOODON:00001153	IAO:0000115	
WARN	missing_definition	FOODON:00001156	IAO:0000115	
WARN	missing_definition	FOODON:00001157	IAO:0000115	
WARN	missing_definition	FOODON:00001158	IAO:0000115	
WARN	missing_definition	FOODON:00001159	IAO:0000115	
WARN	missing_definition	FOODON:00001160	IAO:0000115	
WARN	missing_definition	FOODON:00001161	IAO:0000115	
WARN	missing_definition	FOODON:00001162	IAO:0000115	
WARN	missing_definition	FOODON:00001163	IAO:0000115	
WARN	missing_definition	FOODON:00001165	IAO:0000115	
WARN	missing_definition	FOODON:00001166	IAO:0000115	
WARN	missing_definition	FOODON:00001169	IAO:0000115	
WARN	missing_definition	FOODON:00001170	IAO:0000115	
WARN	missing_definition	FOODON:00001171	IAO:0000115	
WARN	missing_definition	FOODON:00001172	IAO:0000115	
WARN	missing_definition	FOODON:00001173	IAO:0000115	
WARN	missing_definition	FOODON:00001174	IAO:0000115	
WARN	missing_definition	FOODON:00001175	IAO:0000115	
WARN	missing_definition	FOODON:00001176	IAO:0000115	
WARN	missing_definition	FOODON:00001177	IAO:0000115	
WARN	missing_definition	FOODON:00001178	IAO:0000115	
WARN	missing_definition	FOODON:00001181	IAO:0000115	
WARN	missing_definition	FOODON:00001182	IAO:0000115	
WARN	missing_definition	FOODON:00001183	IAO:0000115	
WARN	missing_definition	FOODON:00001185	IAO:0000115	
WARN	missing_definition	FOODON:00001186	IAO:0000115	
WARN	missing_definition	FOODON:00001187	IAO:0000115	
WARN	missing_definition	FOODON:00001189	IAO:0000115	
WARN	missing_definition	FOODON:00001190	IAO:0000115	
WARN	missing_definition	FOODON:00001191	IAO:0000115	
WARN	missing_definition	FOODON:00001192	IAO:0000115	
WARN	missing_definition	FOODON:00001193	IAO:0000115	
WARN	missing_definition	FOODON:00001210	IAO:0000115	
WARN	missing_definition	FOODON:00001218	IAO:0000115	
WARN	missing_definition	FOODON:00001225	IAO:0000115	
WARN	missing_definition	FOODON:00001233	IAO:0000115	
WARN	missing_definition	FOODON:00001241	IAO:0000115	
WARN	missing_definition	FOODON:00001243	IAO:0000115	
WARN	missing_definition	FOODON:00001250	IAO:0000115	
WARN	missing_definition	FOODON:00001251	IAO:0000115	
WARN	missing_definition	FOODON:00001252	IAO:0000115	
WARN	missing_definition	FOODON:00001253	IAO:0000115	
WARN	missing_definition	FOODON:00001254	IAO:0000115	
WARN	missing_definition	FOODON:00001255	IAO:0000115	
WARN	missing_definition	FOODON:00001257	IAO:0000115	
WARN	missing_definition	FOODON:00001258	IAO:0000115	
WARN	missing_definition	FOODON:00001259	IAO:0000115	
WARN	missing_definition	FOODON:00001266	IAO:0000115	
WARN	missing_definition	FOODON:00001272	IAO:0000115	
WARN	missing_definition	FOODON:00001277	IAO:0000115	
WARN	missing_definition	FOODON:00001279	IAO:0000115	
WARN	missing_definition	FOODON:00001280	IAO:0000115	
WARN	missing_definition	FOODON:00001284	IAO:0000115	
WARN	missing_definition	FOODON:00001285	IAO:0000115	
WARN	missing_definition	FOODON:00001289	IAO:0000115	
WARN	missing_definition	FOODON:00001291	IAO:0000115	
WARN	missing_definition	FOODON:00001292	IAO:0000115	
WARN	missing_definition	FOODON:00001293	IAO:0000115	
WARN	missing_definition	FOODON:00001294	IAO:0000115	
WARN	missing_definition	FOODON:00001296	IAO:0000115	
WARN	missing_definition	FOODON:00001298	IAO:0000115	
WARN	missing_definition	FOODON:00001610	IAO:0000115	
WARN	missing_definition	FOODON:00001611	IAO:0000115	
WARN	missing_definition	FOODON:00001613	IAO:0000115	
WARN	missing_definition	FOODON:00001626	IAO:0000115	
WARN	missing_definition	FOODON:00001632	IAO:0000115	
WARN	missing_definition	FOODON:00001640	IAO:0000115	
WARN	missing_definition	FOODON:00001675	IAO:0000115	
WARN	missing_definition	FOODON:00001696	IAO:0000115	
WARN	missing_definition	FOODON:00001747	IAO:0000115	
WARN	missing_definition	FOODON:00001757	IAO:0000115	
WARN	missing_definition	FOODON:00001771	IAO:0000115	
WARN	missing_definition	FOODON:00001777	IAO:0000115	
WARN	missing_definition	FOODON:00001783	IAO:0000115	
WARN	missing_definition	FOODON:00001800	IAO:0000115	
WARN	missing_definition	FOODON:00001838	IAO:0000115	
WARN	missing_definition	FOODON:00001857	IAO:0000115	
WARN	missing_definition	FOODON:00001859	IAO:0000115	
WARN	missing_definition	FOODON:00001867	IAO:0000115	
WARN	missing_definition	FOODON:00001878	IAO:0000115	
WARN	missing_definition	FOODON:00001879	IAO:0000115	
WARN	missing_definition	FOODON:00001891	IAO:0000115	
WARN	missing_definition	FOODON:00001919	IAO:0000115	
WARN	missing_definition	FOODON:00002012	IAO:0000115	
WARN	missing_definition	FOODON:00002029	IAO:0000115	
WARN	missing_definition	FOODON:00002035	IAO:0000115	
WARN	missing_definition	FOODON:00002038	IAO:0000115	
WARN	missing_definition	FOODON:00002044	IAO:0000115	
WARN	missing_definition	FOODON:00002053	IAO:0000115	
WARN	missing_definition	FOODON:00002071	IAO:0000115	
WARN	missing_definition	FOODON:00002125	IAO:0000115	
WARN	missing_definition	FOODON:00002126	IAO:0000115	
WARN	missing_definition	FOODON:00002131	IAO:0000115	
WARN	missing_definition	FOODON:00002132	IAO:0000115	
WARN	missing_definition	FOODON:00002146	IAO:0000115	
WARN	missing_definition	FOODON:00002151	IAO:0000115	
WARN	missing_definition	FOODON:00002153	IAO:0000115	
WARN	missing_definition	FOODON:00002156	IAO:0000115	
WARN	missing_definition	FOODON:00002157	IAO:0000115	
WARN	missing_definition	FOODON:00002158	IAO:0000115	
WARN	missing_definition	FOODON:00002165	IAO:0000115	
WARN	missing_definition	FOODON:00002196	IAO:0000115	
WARN	missing_definition	FOODON:00002219	IAO:0000115	
WARN	missing_definition	FOODON:00002252	IAO:0000115	
WARN	missing_definition	FOODON:00002262	IAO:0000115	
WARN	missing_definition	FOODON:00002265	IAO:0000115	
WARN	missing_definition	FOODON:00002275	IAO:0000115	
WARN	missing_definition	FOODON:00002300	IAO:0000115	
WARN	missing_definition	FOODON:00002301	IAO:0000115	
WARN	missing_definition	FOODON:00002316	IAO:0000115	
WARN	missing_definition	FOODON:00002333	IAO:0000115	
WARN	missing_definition	FOODON:00002364	IAO:0000115	
WARN	missing_definition	FOODON:00002423	IAO:0000115	
WARN	missing_definition	FOODON:00002450	IAO:0000115	
WARN	missing_definition	FOODON:00002456	IAO:0000115	
WARN	missing_definition	FOODON:00002663	IAO:0000115	
WARN	missing_definition	FOODON:00002779	IAO:0000115	
WARN	missing_definition	FOODON:00002787	IAO:0000115	
WARN	missing_definition	FOODON:00002813	IAO:0000115	
WARN	missing_definition	FOODON:00003395	IAO:0000115	
WARN	missing_definition	FOODON:03301073	IAO:0000115	
WARN	missing_definition	FOODON:03301103	IAO:0000115	
WARN	missing_definition	FOODON:03301444	IAO:0000115	
WARN	missing_definition	FOODON:03302001	IAO:0000115	
WARN	missing_definition	FOODON:03302082	IAO:0000115	
WARN	missing_definition	FOODON:03303220	IAO:0000115	
WARN	missing_definition	FOODON:03304497	IAO:0000115	
WARN	missing_definition	FOODON:03305536	IAO:0000115	
WARN	missing_definition	FOODON:03307345	IAO:0000115	
WARN	missing_definition	FOODON:03307539	IAO:0000115	
WARN	missing_definition	FOODON:03310006	IAO:0000115	
WARN	missing_definition	FOODON:03310387	IAO:0000115	
WARN	missing_definition	FOODON:03311737	IAO:0000115	
WARN	missing_definition	FOODON:03312053	IAO:0000115	
WARN	missing_definition	FOODON:03315150	IAO:0000115	
WARN	missing_definition	FOODON:03315302	IAO:0000115	
WARN	missing_definition	FOODON:03315552	IAO:0000115	
WARN	missing_definition	FOODON:03315925	IAO:0000115	
WARN	missing_definition	FOODON:03316079	IAO:0000115	
WARN	missing_definition	FOODON:03316271	IAO:0000115	
WARN	missing_definition	FOODON:03316579	IAO:0000115	
WARN	missing_definition	FOODON:03316694	IAO:0000115	
WARN	missing_definition	FOODON:03400356	IAO:0000115	
WARN	missing_definition	FOODON:03400644	IAO:0000115	
WARN	missing_definition	FOODON:03400777	IAO:0000115	
WARN	missing_definition	FOODON:03400960	IAO:0000115	
WARN	missing_definition	FOODON:03400969	IAO:0000115	
WARN	missing_definition	FOODON:03401061	IAO:0000115	
WARN	missing_definition	FOODON:03401095	IAO:0000115	
WARN	missing_definition	FOODON:03411009	IAO:0000115	
WARN	missing_definition	FOODON:03411013	IAO:0000115	
WARN	missing_definition	FOODON:03411016	IAO:0000115	
WARN	missing_definition	FOODON:03411048	IAO:0000115	
WARN	missing_definition	FOODON:03412344	IAO:0000115	
WARN	missing_definition	FOODON:03412637	IAO:0000115	
WARN	missing_definition	FOODON:03460177	IAO:0000115	
WARN	missing_definition	FOODON:03460231	IAO:0000115	
WARN	missing_definition	GO:0006091	IAO:0000115	
WARN	missing_definition	GO:0006807	IAO:0000115	
WARN	missing_definition	GO:0007610	IAO:0000115	
WARN	missing_definition	GO:0007631	IAO:0000115	
WARN	missing_definition	GO:0008152	IAO:0000115	
WARN	missing_definition	GO:0009058	IAO:0000115	
WARN	missing_definition	GO:0009060	IAO:0000115	
WARN	missing_definition	GO:0009061	IAO:0000115	
WARN	missing_definition	GO:0009987	IAO:0000115	
WARN	missing_definition	GO:0015947	IAO:0000115	
WARN	missing_definition	GO:0015948	IAO:0000115	
WARN	missing_definition	GO:0015975	IAO:0000115	
WARN	missing_definition	GO:0015979	IAO:0000115	
WARN	missing_definition	GO:0015980	IAO:0000115	
WARN	missing_definition	GO:0016301	IAO:0000115	
WARN	missing_definition	GO:0019329	IAO:0000115	
WARN	missing_definition	GO:0019331	IAO:0000115	
WARN	missing_definition	GO:0019332	IAO:0000115	
WARN	missing_definition	GO:0019409	IAO:0000115	
WARN	missing_definition	GO:0019410	IAO:0000115	
WARN	missing_definition	GO:0019411	IAO:0000115	
WARN	missing_definition	GO:0019412	IAO:0000115	
WARN	missing_definition	GO:0019414	IAO:0000115	
WARN	missing_definition	GO:0019646	IAO:0000115	
WARN	missing_definition	GO:0022900	IAO:0000115	
WARN	missing_definition	GO:0022904	IAO:0000115	
WARN	missing_definition	GO:0034641	IAO:0000115	
WARN	missing_definition	GO:0042755	IAO:0000115	
WARN	missing_definition	GO:0043446	IAO:0000115	
WARN	missing_definition	GO:0043447	IAO:0000115	
WARN	missing_definition	GO:0043554	IAO:0000115	
WARN	missing_definition	GO:0044237	IAO:0000115	
WARN	missing_definition	GO:0044249	IAO:0000115	
WARN	missing_definition	GO:0044281	IAO:0000115	
WARN	missing_definition	GO:0045333	IAO:0000115	
WARN	missing_definition	GO:0071704	IAO:0000115	
WARN	missing_definition	GO:0120251	IAO:0000115	
WARN	missing_definition	GO:0120252	IAO:0000115	
WARN	missing_definition	GO:1901576	IAO:0000115	
WARN	missing_definition	IAO:0000004	IAO:0000115	
WARN	missing_definition	IAO:0000111	IAO:0000115	
WARN	missing_definition	IAO:0000112	IAO:0000115	
WARN	missing_definition	IAO:0000114	IAO:0000115	
WARN	missing_definition	IAO:0000115	IAO:0000115	
WARN	missing_definition	IAO:0000116	IAO:0000115	
WARN	missing_definition	IAO:0000117	IAO:0000115	
WARN	missing_definition	IAO:0000118	IAO:0000115	
WARN	missing_definition	IAO:0000119	IAO:0000115	
WARN	missing_definition	IAO:0000232	IAO:0000115	
WARN	missing_definition	IAO:0000412	IAO:0000115	
WARN	missing_definition	IAO:0000424	IAO:0000115	
WARN	missing_definition	IAO:0000425	IAO:0000115	
WARN	missing_definition	IAO:0000582	IAO:0000115	
WARN	missing_definition	IAO:0100001	IAO:0000115	
WARN	missing_definition	NCBITaxon:1	IAO:0000115	
WARN	missing_definition	NCBITaxon:10239	IAO:0000115	
WARN	missing_definition	NCBITaxon:104431	IAO:0000115	
WARN	missing_definition	NCBITaxon:106220	IAO:0000115	
WARN	missing_definition	NCBITaxon:1117	IAO:0000115	
WARN	missing_definition	NCBITaxon:1118	IAO:0000115	
WARN	missing_definition	NCBITaxon:1121	IAO:0000115	
WARN	missing_definition	NCBITaxon:1125	IAO:0000115	
WARN	missing_definition	NCBITaxon:1126	IAO:0000115	
WARN	missing_definition	NCBITaxon:1150	IAO:0000115	
WARN	missing_definition	NCBITaxon:1158	IAO:0000115	
WARN	missing_definition	NCBITaxon:1161	IAO:0000115	
WARN	missing_definition	NCBITaxon:1162	IAO:0000115	
WARN	missing_definition	NCBITaxon:1163	IAO:0000115	
WARN	missing_definition	NCBITaxon:1164880	IAO:0000115	
WARN	missing_definition	NCBITaxon:1175	IAO:0000115	
WARN	missing_definition	NCBITaxon:117558	IAO:0000115	
WARN	missing_definition	NCBITaxon:117570	IAO:0000115	
WARN	missing_definition	NCBITaxon:117571	IAO:0000115	
WARN	missing_definition	NCBITaxon:1177	IAO:0000115	
WARN	missing_definition	NCBITaxon:1198	IAO:0000115	
WARN	missing_definition	NCBITaxon:1205	IAO:0000115	
WARN	missing_definition	NCBITaxon:1206794	IAO:0000115	
WARN	missing_definition	NCBITaxon:1206795	IAO:0000115	
WARN	missing_definition	NCBITaxon:12965	IAO:0000115	
WARN	missing_definition	NCBITaxon:1301283	IAO:0000115	
WARN	missing_definition	NCBITaxon:13100	IAO:0000115	
WARN	missing_definition	NCBITaxon:131221	IAO:0000115	
WARN	missing_definition	NCBITaxon:131567	IAO:0000115	
WARN	missing_definition	NCBITaxon:1316646	IAO:0000115	
WARN	missing_definition	NCBITaxon:1329799	IAO:0000115	
WARN	missing_definition	NCBITaxon:133551	IAO:0000115	
WARN	missing_definition	NCBITaxon:1338369	IAO:0000115	
WARN	missing_definition	NCBITaxon:13468	IAO:0000115	
WARN	missing_definition	NCBITaxon:1437010	IAO:0000115	
WARN	missing_definition	NCBITaxon:1437180	IAO:0000115	
WARN	missing_definition	NCBITaxon:1437183	IAO:0000115	
WARN	missing_definition	NCBITaxon:1437197	IAO:0000115	
WARN	missing_definition	NCBITaxon:1437201	IAO:0000115	
WARN	missing_definition	NCBITaxon:1446379	IAO:0000115	
WARN	missing_definition	NCBITaxon:1583079	IAO:0000115	
WARN	missing_definition	NCBITaxon:162985	IAO:0000115	
WARN	missing_definition	NCBITaxon:169697	IAO:0000115	
WARN	missing_definition	NCBITaxon:169705	IAO:0000115	
WARN	missing_definition	NCBITaxon:169729	IAO:0000115	
WARN	missing_definition	NCBITaxon:1783272	IAO:0000115	
WARN	missing_definition	NCBITaxon:1798711	IAO:0000115	
WARN	missing_definition	NCBITaxon:1804623	IAO:0000115	
WARN	missing_definition	NCBITaxon:1890440	IAO:0000115	
WARN	missing_definition	NCBITaxon:1890449	IAO:0000115	
WARN	missing_definition	NCBITaxon:1890450	IAO:0000115	
WARN	missing_definition	NCBITaxon:1892252	IAO:0000115	
WARN	missing_definition	NCBITaxon:1892254	IAO:0000115	
WARN	missing_definition	NCBITaxon:1892259	IAO:0000115	
WARN	missing_definition	NCBITaxon:1892263	IAO:0000115	
WARN	missing_definition	NCBITaxon:1892265	IAO:0000115	
WARN	missing_definition	NCBITaxon:190523	IAO:0000115	
WARN	missing_definition	NCBITaxon:190524	IAO:0000115	
WARN	missing_definition	NCBITaxon:1955150	IAO:0000115	
WARN	missing_definition	NCBITaxon:197562	IAO:0000115	
WARN	missing_definition	NCBITaxon:197563	IAO:0000115	
WARN	missing_definition	NCBITaxon:198592	IAO:0000115	
WARN	missing_definition	NCBITaxon:2	IAO:0000115	
WARN	missing_definition	NCBITaxon:207598	IAO:0000115	
WARN	missing_definition	NCBITaxon:2116530	IAO:0000115	
WARN	missing_definition	NCBITaxon:2157	IAO:0000115	
WARN	missing_definition	NCBITaxon:227566	IAO:0000115	
WARN	missing_definition	NCBITaxon:227570	IAO:0000115	
WARN	missing_definition	NCBITaxon:227572	IAO:0000115	
WARN	missing_definition	NCBITaxon:240294	IAO:0000115	
WARN	missing_definition	NCBITaxon:2696291	IAO:0000115	
WARN	missing_definition	NCBITaxon:2697495	IAO:0000115	
WARN	missing_definition	NCBITaxon:2698737	IAO:0000115	
WARN	missing_definition	NCBITaxon:27549	IAO:0000115	
